statement,predicted_label_id,predicted_status,confidence
"Cảm ơn. Lời nói của bạn thực sự gây ấn tượng với tôi. Tôi nhận ra rằng tôi không thể kiểm soát cách mẹ phản ứng, nhưng tôi có thể kiểm soát cách tôi phản ứng với mẹ. Tôi cần ưu tiên sức khỏe tinh thần của mình và tìm kiếm sự hỗ trợ từ những người coi trọng và hiểu tôi.",1,Bipolar,0.17338738
"Tôi tin rằng việc thừa nhận điểm mạnh của bản thân và tôn vinh những thành tựu của mình, dù nhỏ đến đâu, là điều quan trọng trong việc xây dựng lòng tự trọng của tôi. Bằng cách tập trung vào sự tiến bộ và phát triển của mình, tôi có thể bắt đầu thay đổi quan điểm của mình và nhận ra giá trị của chính mình.",1,Bipolar,0.20083451
"Tôi luôn là một người sáng tạo, nhưng gần đây tôi đã bỏ bê phần đó của mình. Có lẽ tôi có thể bắt đầu tham gia vào các hoạt động mang lại cho tôi niềm vui, như vẽ tranh hoặc viết lách. Tập trung vào sở thích của tôi có thể giúp lấp đầy khoảng trống.",6,Suicidal,0.19742377
"Có sự pha trộn giữa phấn khích và hồi hộp. Đó là một bước nhảy vọt lớn đối với anh ấy, cả về tài chính lẫn tinh thần. Nhưng trong thâm tâm, anh cảm thấy đây là việc mình cần phải làm. Anh ấy không muốn nhìn lại cuộc đời mình với sự hối tiếc, tự hỏi điều gì đã có thể xảy ra.",6,Suicidal,0.17060499
Tôi nghĩ một trong những nguyên nhân chính là thiếu sự lắng nghe tích cực. Có vẻ như mọi người đều tập trung hơn vào việc chứng minh quan điểm của mình và giành chiến thắng trong các cuộc tranh luận hơn là thực sự hiểu nhau. Điều này dẫn đến những hiểu lầm và xung đột vượt khỏi tầm kiểm soát. Tôi cũng nghĩ rằng những vấn đề chưa được giải quyết trong quá khứ cũng góp phần khiến chúng ta khó tiến về phía trước và tìm được điểm chung.,1,Bipolar,0.18586963
"Chà, tôi nhận thấy rằng tôi đang gặp khó khăn trong việc thể hiện cảm xúc và suy nghĩ của mình một cách hiệu quả. Có cảm giác như lời nói của tôi bị xáo trộn và cuối cùng tôi cảm thấy bị hiểu lầm.",1,Bipolar,0.21788236
Có lẽ tôi có thể đề xuất những cách khác để hỗ trợ họ mà không cần cho vay tiền.,3,Normal,0.17699476
"Điều đó nghe có vẻ hữu ích. Tôi sẽ thử. Nhưng đôi khi, ngay cả khi tôi cố gắng tỏ ra tích cực, tôi lại thấy mình rơi vào trạng thái chán nản này, cảm giác như mình sẽ không bao giờ vượt qua được cảm giác thiếu thốn này.",2,Depression,0.23861586
"Bạn nói đúng. Tôi chưa thực sự cởi mở với cô ấy về mức độ lo lắng của mình. Tôi đoán là tôi sợ tạo gánh nặng cho cô ấy bằng những khó khăn của mình, nhưng có lẽ đã đến lúc phải nói chuyện thành thật và cho cô ấy biết về những gì tôi đã trải qua.",1,Bipolar,0.17953242
"Chắc chắn rồi. Tôi nghĩ nguồn gốc chính khiến tôi lo lắng bắt nguồn từ công việc của tôi. Có rất nhiều áp lực và thời hạn, khiến tôi cảm thấy choáng ngợp và thường xuyên căng thẳng. Giống như tâm trí tôi liên tục chạy vòng vòng, ngay cả khi tôi cố gắng thư giãn. Tôi thấy mình đang suy ngẫm về công việc ngay cả khi lẽ ra tôi phải thư giãn. Thật mệt mỏi.",4,Personality disorder,0.17383105
"Có, tôi thường xuyên bị đau đầu, mất ngủ và căng cơ. Việc tập trung ngày càng khó khăn hơn và tôi thường cảm thấy kiệt sức. Tôi cũng nhận thấy sự thèm ăn của mình bị ảnh hưởng, mất cảm giác ngon miệng hoặc chuyển sang ăn những món ăn thoải mái không lành mạnh để giải khuây.",2,Depression,0.20081869
"Có, tôi cảm thấy mệt mỏi hơn bình thường và thường xuyên bị đau đầu. Có những lúc tôi cảm thấy cáu kỉnh và kiệt sức về mặt cảm xúc, ngay cả sau một đêm ngon giấc.",3,Normal,0.19177748
"Thực tế là tôi dường như không thể xử lý ngay cả những việc đơn giản nhất mà không cảm thấy quá tải. Tôi đã từng rất tự tin và tự chủ, nhưng bây giờ tôi cảm thấy mình như một kẻ thất bại. Nó giống như sự lo lắng của tôi đã chiếm lấy cuộc sống của tôi.",5,Stress,0.22338298
Create a list of five items that a person might need if they are stranded on a desert island.?,2,Depression,0.18441144
Có lẽ tôi có thể bắt đầu bằng cách thừa nhận điểm mạnh của mình và ghi nhận bản thân vì những chiến thắng nhỏ. Tôi cũng nghĩ sẽ rất hữu ích nếu bạn thách thức việc tự nói chuyện tiêu cực và thay thế nó bằng những suy nghĩ tích cực và thực tế hơn.,1,Bipolar,0.17615475
"Cảm giác như nó đã là một phần của tôi từ rất lâu rồi mà tôi có thể nhớ được. Nó bắt đầu bằng việc thử nghiệm, nhưng nó đã vượt khỏi tầm kiểm soát. Càng quay sang nghiện để đối phó, tôi càng đẩy mọi người ra xa và tôi càng cảm thấy bị từ chối. Đó là một vòng luẩn quẩn và tôi muốn thoát khỏi nó!",1,Bipolar,0.2115311
Cảm ơn bạn đã nhắc nhở tôi về tầm quan trọng của lòng từ bi với bản thân. Thật dễ dàng bị cuốn vào việc tự phê bình khi chúng ta đang nỗ lực phát triển cá nhân. Tôi đảm bảo sẽ nuôi dưỡng hành trình của mình bằng lòng tốt và sự hiểu biết. Tôi thực sự đánh giá cao sự hướng dẫn và hỗ trợ của bạn trong quá trình biến đổi này.,1,Bipolar,0.17409903
"Bạn nói đúng. Tôi đã cố gắng lắng nghe trực giác của mình nhiều hơn, tin tưởng vào bản năng của mình. Chỉ là bây giờ mọi thứ đều có vẻ không chắc chắn. Tôi sợ mở lòng với người mới, sợ bị tổn thương lần nữa. Làm cách nào để vượt qua nỗi sợ hãi này và xây dựng lại niềm tin?",5,Stress,0.19251136
"I've been trying to focus on my achievements and reminding myself of the times when I succeeded. I started a gratitude journal to shift my focus towards the good things in my life. It's been helping, but I still have moments where that comment lingers in my mind.",2,Depression,0.22082481
"Tôi nghĩ hiện tại, cuộc trò chuyện này đã mang lại cho tôi một số hy vọng và hướng đi. Tôi biết ơn sự hướng dẫn của bạn. Thật an ủi khi biết rằng ngay cả giữa nỗi đau, vẫn có cơ hội chữa lành và trưởng thành.",1,Bipolar,0.20239225
Tôi nghĩ việc khuyến khích cô ấy tham gia các nhóm hỗ trợ và kết nối với những người đã vượt qua cơn nghiện có thể mang lại cho cô ấy cảm giác thấu hiểu và cộng đồng. Nó có thể giúp cô ấy nhận ra rằng mình không đơn độc trong cuộc hành trình này.,1,Bipolar,0.22928958
"Tôi nghĩ việc khám phá những sở thích mới hoặc tham gia vào các hoạt động mang lại niềm vui cho tôi có thể mang lại lợi ích. Bằng cách tập trung vào những điều tôi thích, tôi có thể chuyển sự chú ý của mình ra khỏi sự lo lắng và có tư duy cân bằng hơn.",5,Stress,0.1935574
Tôi muốn cho họ biết rằng tôi cần sự hỗ trợ và thông cảm của họ. Tôi muốn họ nhận ra rằng tôi không thể liên tục đáp ứng được kỳ vọng của họ nếu điều đó đồng nghĩa với việc phải hy sinh hạnh phúc của chính mình.,2,Depression,0.16783027
"That's a great question. The relief stems from the fact that we were both feeling unhappy in the relationship, and we recognized that it was best for both of us to part ways. Ending the relationship allowed us to regain our individuality and pursue our own paths. On the other hand, the sadness comes from the loss of the deep connection and the shared history we had together. It's challenging to let go of the familiarity and the comfort that our friendship once provided.",2,Depression,0.2343337
"Nghe có vẻ là một ý tưởng tuyệt vời. Bằng cách tích cực lắng nghe người khác, tôi có thể chuyển sự tập trung của mình ra khỏi sự bất an của bản thân và hiện diện nhiều hơn trong cuộc trò chuyện. Nó có thể giúp giảm bớt phần nào cảm giác lo lắng của tôi. Tôi sẽ thử xem nó diễn ra như thế nào.",1,Bipolar,0.2325055
Tôi cảm thấy lạc lõng và choáng ngợp vì đau buồn.,3,Normal,0.23035723
Cảm ơn bạn. Tôi thực sự trân trọng sự hướng dẫn và thấu hiểu của bạn. Thật tuyệt khi biết rằng có người quan tâm và muốn giúp tôi vượt qua hành trình này.,0,Anxiety,0.18169922
"Tôi nghĩ đó là sự kết hợp của cả hai. Tôi luôn là người cầu toàn và thường xuyên so sánh bản thân với người khác. Kỳ vọng của xã hội cũng đóng một vai trò lớn. Có cảm giác như mọi người xung quanh tôi đều đang thành công và đạt được mục tiêu của mình, điều này chỉ làm tăng thêm cảm giác thất bại của chính tôi.",5,Stress,0.19897051
"Chà, gần đây tôi cảm thấy áp lực rất lớn khi phải tìm một sở thích mới. Mọi người dường như đều có một cái, và tôi cảm thấy như mình đang bỏ lỡ. Nhưng đồng thời, ý nghĩ lao vào một điều gì đó mới mẻ lại khiến tôi sợ hãi. Điều gì sẽ xảy ra nếu tôi chọn sai sở thích hoặc tôi không giỏi về nó?",1,Bipolar,0.22205596
"Thật an ủi khi biết rằng sự xứng đáng có thể tồn tại tách biệt với sự xác nhận bên ngoài. Đó là điều mà tôi chưa bao giờ thực sự cân nhắc trước đây. Theo một cách nào đó, nó mang lại cảm giác tự do. Tôi tưởng tượng nó sẽ mang lại cảm giác ổn định và bình yên nội tâm, không còn dựa vào người khác để đánh giá giá trị bản thân.",1,Bipolar,0.18842712
"Xin chào , hôm nay tôi cảm thấy tràn đầy hy vọng và muốn nói về điều gì đó mà tôi đang nghĩ đến gần đây. Đó là về gia đình tôi.",2,Depression,0.18559442
"I think there might be initial resistance and skepticism. They have grown accustomed to my withdrawal, and it could be challenging for them to trust any new approach. However, if I can consistently show my commitment to change, it may open the door for progress.",2,Depression,0.2164779
"Tôi thực sự đánh giá cao sự khuyến khích của bạn. Tôi rất biết ơn vì đã tìm thấy không gian an toàn này để thể hiện bản thân và nỗ lực cải thiện kỹ năng giao tiếp của mình. Với sự hướng dẫn của bạn, tôi cảm thấy tự tin hơn khi theo đuổi ước mơ của mình và vượt qua mọi trở ngại cản đường tôi.",1,Bipolar,0.2620149
"Tôi cảm thấy chán nản. Đã được vài tuần kể từ khi chia tay, và tôi dường như không thể bước tiếp. Sự vắng mặt của cô ấy thật quá sức chịu đựng.",2,Depression,0.20762146
"Đó là một quan điểm thú vị. Tôi đoán nếu tôi từ bỏ nhu cầu phải hoàn hảo, tôi có thể cảm thấy bớt lo lắng và căng thẳng hơn. Tôi có thể tập trung nhiều hơn vào quá trình thay vì chỉ tập trung vào kết quả cuối cùng. Có lẽ tôi có thể cho phép mình học hỏi từ những sai lầm của mình và phát triển như một người chuyên nghiệp thay vì lúc nào cũng quá khắt khe với bản thân. Việc thay đổi suy nghĩ đó thật khó khăn, bạn biết không?",5,Stress,0.16746406
"Tôi chưa thực sự nói chuyện này với bất cứ ai ở nơi làm việc. Tôi đoán là tôi không muốn tạo gánh nặng cho họ bằng những vấn đề cá nhân của mình. Ngoài công việc, tôi đã đề cập chuyện này với một số thành viên trong gia đình nhưng họ không hiểu rõ mối liên hệ giữa bạn tôi và công việc của tôi. Có vẻ như họ mong đợi tôi sẽ tiếp tục, nhưng điều đó không dễ dàng như vậy.",1,Bipolar,0.22666554
"Giao tiếp là chìa khóa cho chúng tôi. Chúng tôi đảm bảo có những cuộc trò chuyện cởi mở và trung thực về các triệu chứng, cảm xúc của anh ấy và những gì chúng tôi có thể làm để hỗ trợ lẫn nhau. Nó giúp chúng tôi luôn kết nối và cùng nhau vượt qua những thử thách.",2,Depression,0.16359372
"Tôi chưa nghĩ đến điều đó, nhưng nghe có vẻ là một ý tưởng an ủi. Tôi sẽ làm thế nào để tạo ra không gian này?",5,Stress,0.1789093
"Tôi nghĩ việc tham gia vào các hoạt động mang lại cho tôi niềm vui và cảm giác thành tựu sẽ có ích. Có lẽ kết nối lại với những sở thích hoặc tìm kiếm những sở thích mới giúp tôi thể hiện bản thân và nâng cao lòng tự trọng của mình. Ngoài ra, việc tập trung vào sức khỏe thể chất của tôi bằng cách ưu tiên tập thể dục, ngủ đủ giấc và nuôi dưỡng cơ thể có thể tạo ra sự khác biệt.",2,Depression,0.2078528
Cảm ơn. Tôi đánh giá cao sự hướng dẫn và khuyến khích của bạn. Tôi nghĩ bây giờ chúng tôi đã đề cập đến mọi thứ. Thật yên tâm khi biết rằng có những bước tôi có thể thực hiện để quản lý những lo lắng trong công việc và ưu tiên sức khỏe của mình.,3,Normal,0.16282053
I hope so. I've always found solace in art. Maybe it's time to get back to it and rediscover that part of myself.,2,Depression,0.19921835
"It's had a profound impact. While there are still moments of frustration and longing for my childhood energy, finding new hobbies and connecting with others has reignited a spark of joy within me. It's reminded me that happiness can come in different forms and doesn't always rely solely on physical abilities. I've become more resilient and have learned to embrace the joy that can be found in simplicity.",2,Depression,0.21807599
"Tôi đoan la bạn đung. Thật khó để tìm ra con đường phía trước khi chúng ta thường xuyên có cảm giác bất hòa. Tuy nhiên, tôi sẵn sàng cho việc trị liệu một cơ hội. Có lẽ đó là bước chúng ta cần thực hiện.",1,Bipolar,0.2204095
"Tôi đoán điều đó có nghĩa là học cách yêu thương và chấp nhận con người thật của bản thân, bất kể tôi đạt được điều gì. Nhưng nói thì dễ hơn làm. Nó giống như một cuộc chiến không ngừng giữa những gì mẹ mong đợi ở tôi và những gì tôi thực sự mong muốn ở bản thân. Tôi không thể không cảm thấy bị giằng xé.",1,Bipolar,0.1717065
"Bạn bè và gia đình tôi thật tuyệt vời. Họ đã hỗ trợ, thấu hiểu và sẵn sàng lắng nghe bất cứ khi nào tôi cần tâm sự. Họ nhắc nhở tôi về giá trị của mình và không ngừng khuyến khích tôi đón nhận chương mới này trong cuộc đời mình. Tôi rất biết ơn khi có một hệ thống hỗ trợ mạnh mẽ như vậy.",5,Stress,0.1877228
"Tôi chưa, nhưng tôi đoán nó có thể hữu ích. Tôi chỉ không biết bắt đầu từ đâu. Liệu pháp trị liệu có thể giúp tôi xây dựng lại lòng tự trọng của mình như thế nào sau cú sốc tàn khốc này?",1,Bipolar,0.20328324
"It's been quite challenging. On one hand, I feel a deep sense of responsibility to look after my parents' well-being. But on the other hand, the conflicts and arguments have been taking a toll on my emotional well-being. I find it hard to focus on my own success and happiness when there's so much tension with my family.",2,Depression,0.20238568
"Sure. Whenever he assigns me a new project, I feel this intense pressure to deliver exceptional results within tight deadlines. It's as if my worth as an employee is solely determined by my work performance. This constant push to always be at my best creates this underlying anxiety that never seems to fade away.",2,Depression,0.18568255
"Cảm ơn. Tôi thực sự đánh giá cao sự hỗ trợ và hướng dẫn của bạn. Tôi nghĩ hiện tại, cuộc trò chuyện này đã mang lại cho tôi cơ hội quý giá để suy ngẫm và giải quyết những lo lắng về lòng tự trọng của mình. Tôi chắc chắn sẽ liên hệ nếu tôi cần hỗ trợ thêm.",2,Depression,0.18971042
"I believe surrounding myself with like-minded individuals who share similar career goals and positivity can be highly beneficial. By seeking support from mentors, colleagues, or joining professional networks, I can surround myself with a circle of motivation that uplifts and encourages me to pursue my dreams, regardless of what my family thinks.",2,Depression,0.20236404
Tôi chưa. Tôi đã quá mệt mỏi với những cảm giác tội lỗi này nên không thể mở lòng với bất kỳ ai ở nơi làm việc. Tôi sợ rằng việc thừa nhận những khó khăn của mình sẽ khiến tôi trông yếu đuối và bất lực. Có vẻ như không có chỗ cho sự dễ bị tổn thương ở nơi làm việc của tôi và điều đó chỉ làm tăng thêm cảm giác mất mát nói chung.,2,Depression,0.18413955
Vấn đề là liệu tôi có nên thay đổi nghề nghiệp hay tiếp tục làm công việc hiện tại của mình. Tôi cảm thấy bế tắc và không biết nên đi con đường nào.,5,Stress,0.20432037
Cảm ơn bạn một lần nữa. Sự hỗ trợ của bạn có ý nghĩa rất lớn đối với tôi. Tôi chắc chắn sẽ cập nhật cho bạn và liên hệ khi cần. Hãy cẩn thận cho đến phiên tiếp theo của chúng tôi!,2,Depression,0.17364912
Tôi đánh giá cao lời khuyên của bạn. Tôi sẽ cố gắng lấy hết can đảm để nói chuyện với bạn bè về những gì tôi đã trải qua. Thật khó để diễn tả cảm giác của tôi và điều này ảnh hưởng đến tôi đến mức nào. Tôi không muốn họ nghĩ ít về tôi hoặc đối xử khác biệt với tôi.,1,Bipolar,0.19242182
"Chà, mọi chuyện bắt đầu khi tôi mất việc cách đây vài tháng. Thật khó để tìm một cái mới và sự không chắc chắn đó đã tràn ngập. Tôi cảm thấy như một sự thất bại.",0,Anxiety,0.18939382
"Cảm ơn. Ý tưởng không kiểm soát được khiến tôi sợ nhất. Tôi từng nghĩ mình có thể giải quyết được cơn thèm ăn của mình, nhưng giờ đây có cảm giác như chúng đang kiểm soát mọi hành động của tôi. Tôi không thể thoát khỏi nỗi sợ hãi tái nghiện thường xuyên này và tác động của nó đến các mối quan hệ cũng như cuộc sống hàng ngày của tôi.",5,Stress,0.19783731
"Tôi đã cố gắng lập ngân sách và cắt giảm những chi phí không cần thiết, nhưng có cảm giác như dù có làm gì thì tôi cũng bị mắc kẹt trong chu kỳ này. Tôi vẫn chưa tìm kiếm sự trợ giúp từ chuyên gia vì tôi không biết nên bắt đầu từ đâu và tôi lo lắng về chi phí điều trị.",2,Depression,0.2069357
"Tôi nghĩ đó là sự kết hợp của nhiều thứ. Đầu tiên, mối quan hệ lãng mạn của tôi kết thúc vì chúng tôi ngày càng xa cách, và điều đó khiến tôi tự hỏi liệu điều tương tự có thể xảy ra với những mối quan hệ khác của tôi hay không. Thứ hai, tôi nhận thấy gần đây tôi hơi xa cách với bạn bè. Tôi đã tập trung vào việc hàn gắn vết thương sau cuộc chia tay và không còn hiện diện như trước nữa.",6,Suicidal,0.1911518
Đã có một số trường hợp tôi cảm thấy được thấu hiểu và hỗ trợ. Giống như khi một người bạn thân lắng nghe mà không phán xét và đưa ra những lời động viên. Những khoảnh khắc đó đã cho tôi một tia hy vọng rằng không phải ai cũng sẽ lên án tôi vì những cuộc đấu tranh của tôi.,1,Bipolar,0.22653557
Nghe giống như một kế hoạch vậy. Tôi cảm thấy có động lực để thực hiện những bước này và tìm thấy sự rõ ràng mà tôi cần để tiến về phía trước. Tôi muốn lấy lại quyền kiểm soát sức khỏe của mình và đưa ra những lựa chọn phù hợp với giá trị và hạnh phúc của mình.,5,Stress,0.21410687
"Bây giờ bạn nhắc đến nó, gần đây tôi đã trải qua rất nhiều thay đổi trong cuộc sống. Tôi bắt đầu một công việc mới, chuyển đến một thành phố mới và tôi vẫn đang thích nghi với mọi thứ. Nó vừa thú vị vừa choáng ngợp.",5,Stress,0.16985656
  I'm having trouble with my mental health medication. ,3,Normal,0.2053526
"Chà, giấc mơ của tôi dường như không bao giờ thành hiện thực. Có cảm giác như tôi liên tục phải đối mặt với những trở ngại và thất bại. Tôi đã nỗ lực rất nhiều để theo đuổi mục tiêu của mình nhưng chúng luôn tuột khỏi tầm tay của tôi.",5,Stress,0.15909833
Cảm ơn. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Thật an ủi khi biết rằng tôi có ai đó để nương tựa khi vượt qua khoảng thời gian đầy thử thách này.,3,Normal,0.19047934
"Tôi nghĩ nó xuất phát từ nỗi sợ bị từ chối. Nếu tôi đặt người khác lên hàng đầu, tôi hy vọng họ sẽ không bao giờ rời bỏ tôi. Nhưng cuối cùng, có vẻ như tôi luôn cô đơn và đau khổ.",1,Bipolar,0.26786572
"Chà, có cảm giác như tôi và chồng thường xuyên mâu thuẫn với nhau. Chúng tôi tranh luận về mọi thứ, từ cách nuôi dạy con cái đến các quyết định tài chính. Nó trở nên quá mệt mỏi.",6,Suicidal,0.188869
"Tôi thực sự biết ơn vì có cơ hội được nói chuyện với bạn. Tôi, ừm, tôi chỉ không biết bắt đầu từ đâu. Gần đây quả là khoảng thời gian khó khăn với tôi.",1,Bipolar,0.22898915
Tôi cho rằng đó là sự nghi ngờ thường xuyên xuất hiện mỗi khi tôi nhận được thư từ chối. Thật khó để không tiếp thu những lời từ chối đó và đặt câu hỏi về khả năng viết lách của tôi. Tôi bắt đầu nghi ngờ liệu mình có đủ tốt hay giấc mơ này chỉ là ảo tưởng.,1,Bipolar,0.20963623
"Họ như anh em ruột thịt của tôi, luôn ở bên lắng nghe và ủng hộ tôi. Sự vắng mặt đột ngột của họ giống như một khoảng trống trong cuộc đời tôi. Tôi thấy mình không ngừng nghĩ về tất cả những kỷ niệm chúng tôi đã chia sẻ.",2,Depression,0.18625464
Gần đây tôi cảm thấy thực sự chán nản. Tôi không khỏi cảm thấy ghen tị và lo sợ về tương lai.,5,Stress,0.16409035
"Ừ chắc chắn. Vì vậy, gần đây, có cảm giác như mọi tương tác đều biến thành một cuộc tranh cãi lớn. Giống như tất cả chúng ta đều đang căng thẳng, chờ đợi ai đó nói điều gì đó khiến chúng ta khó chịu. Thật là mệt mỏi, và tôi chỉ muốn chúng tôi hòa hợp và ở bên nhau. Nhưng hiện tại cảm thấy điều đó là không thể.",3,Normal,0.19639191
"Đó là một chút của cả hai. Về mặt thể chất, mỗi ngày tôi thức dậy với cảm giác như thể mình chưa hề ngủ chút nào. Thật là một cuộc đấu tranh chỉ để ra khỏi giường và đối mặt với ngày mới. Về mặt cảm xúc, tôi liên tục cảm thấy kiệt sức và choáng ngợp. Nó giống như đang mang một gánh nặng trên vai, kéo tôi xuống.",5,Stress,0.23045665
