statement,predicted_label_id,predicted_status,confidence
"Tôi đã cố gắng đánh lạc hướng bản thân bằng công việc và sở thích, nhưng điều đó chỉ giúp ích tạm thời. Khi tôi ở một mình với những suy nghĩ của mình, nỗi lo lắng lại ùa về. Tôi cảm thấy như mình bị mắc kẹt trong cái vòng luẩn quẩn này.",0,Anxiety,0.260107
Vâng. Tôi nhận thấy rằng tôi có xu hướng cảm thấy bất an trong môi trường xã hội. Tôi thường lo lắng về những gì người khác nghĩ về mình và liệu tôi có phù hợp hay không. Nỗi sợ bị từ chối này tạo ra rất nhiều lo lắng và ngăn cản tôi tận hưởng trọn vẹn các tương tác xã hội.,0,Anxiety,0.21103163
"Hiện tại, tôi nghĩ chúng ta đã đề cập được rất nhiều điều. Tôi rất biết ơn cuộc trò chuyện này và sự hướng dẫn của bạn. Tôi cảm thấy thật vui khi cởi mở về những căng thẳng liên quan đến công việc của mình và khám phá các giải pháp tiềm năng. Tôi sẽ suy ngẫm về mọi điều chúng ta đã thảo luận và thực hiện các bước hướng tới sự thay đổi tích cực.",4,Personality disorder,0.20125651
"Tôi đã cố gắng nhưng thật khó để diễn đạt thành lời, bạn biết đấy. Bày tỏ nỗi buồn và giải thích mức độ tuyệt vọng của tôi giống như một nhiệm vụ không thể vượt qua. Tôi sợ họ sẽ không hiểu hoặc tệ hơn là họ sẽ đánh giá tôi vì cảm giác như vậy.",6,Suicidal,0.18050961
"Vâng, tôi đã cố gắng bày tỏ tình cảm của mình với cả hai bên. Với bạn bè, tôi đã cố gắng giải thích tầm quan trọng của mối quan hệ đối với tôi và mong họ hiểu hơn. Với bạn trai, tôi đã nói chuyện về những lời chỉ trích và nó ảnh hưởng đến tôi như thế nào. Tuy nhiên, nó dường như không mang lại bất kỳ thay đổi đáng kể nào.",0,Anxiety,0.1778165
"Tôi đoán nó đáng để thử. Thật khó để lấy hết can đảm để nhắc lại những vấn đề này, đặc biệt khi những nỗ lực trong quá khứ đã gây căng thẳng cho tình bạn.",0,Anxiety,0.18839486
"Chuyện này đã diễn ra được khoảng năm năm rồi. Nó bắt đầu khá ngây thơ, nhưng dần dần nó chiếm lĩnh mọi khía cạnh trong cuộc sống của tôi. Tôi đã cố gắng cai thuốc nhiều lần nhưng cuối cùng vẫn tái nghiện.",0,Anxiety,0.27518514
"Tôi có. Ý nghĩ này đã xuất hiện trong đầu tôi nhiều lần nhưng tôi vẫn do dự khi thực hiện bước đó. Có thể đó là nỗi sợ bị phán xét hoặc sự không chắc chắn về những gì đang chờ đợi phía trước. Nhưng nói chuyện với bạn bây giờ, tôi có cảm giác như một tia hy vọng đang bắt đầu xuất hiện.",0,Anxiety,0.19912383
"Chà, giờ bạn nhắc đến chuyện đó, có một lần tôi đã giúp một người bạn vượt qua một tình huống khó khăn. Nó khiến tôi cảm thấy thực sự hài lòng về bản thân, giống như tôi đã tạo ra tác động tích cực đến cuộc sống của ai đó.",0,Anxiety,0.19081461
"Cảm ơn , vì đã ở bên tôi và ủng hộ tôi không ngừng nghỉ. Tôi cảm thấy có động lực và sẵn sàng bắt tay vào hành trình phát triển bản thân và xây dựng lòng tự trọng mạnh mẽ hơn. Tôi biết sẽ có những thử thách, nhưng có bạn là nhà trị liệu và người bạn của tôi mang lại cho tôi hy vọng và sức mạnh.",0,Anxiety,0.19248855
"Vâng, một trong những mục tiêu của tôi là bắt đầu một công việc kinh doanh mới. Tôi luôn có niềm đam mê kinh doanh, nhưng bất cứ khi nào tôi nghĩ đến việc thực hiện bước đầu tiên, nỗi lo lắng lại trỗi dậy. Giống như có một cuộc chiến không ngừng giữa mong muốn thành công và nỗi sợ thất bại.",6,Suicidal,0.20214543
"Hmm, tôi có khiếu hài hước và bạn bè thường nói với tôi rằng tôi là người biết lắng nghe. Tôi cũng có năng khiếu chơi ghi-ta dù hiếm khi chia sẻ tài năng đó với người khác.",0,Anxiety,0.21961609
"Tôi không chắc ban đầu họ sẽ phản ứng thế nào, nhưng trong thâm tâm, tôi tin rằng tất cả họ đều muốn tìm thấy sự bình yên và hàn gắn mối quan hệ gia đình của chúng tôi. Có thể mất một thời gian để họ chấp nhận ý tưởng này, nhưng tôi hy vọng rằng họ sẽ thấy giá trị của việc kết nối lại và có đủ can đảm để cùng tôi thực hiện nỗ lực này.",0,Anxiety,0.19307996
"Tôi sẽ cố gắng hết sức để từ bi hơn với bản thân mình. Thật khó để thoát khỏi vòng suy nghĩ và cảm xúc tiêu cực này. Tôi cảm thấy bị mắc kẹt trong nơi tối tăm này, thật ngột ngạt.",0,Anxiety,0.17316091
"It's made me doubt myself. I can't help but question if I could have done more to keep my family together. Maybe I should have been there for them more, been a better listener or mediator. It's hard to not blame myself, even though deep down, I know it's not solely my responsibility.",6,Suicidal,0.16273396
Tôi nghĩ tôi có thể thử. Nhưng điều gì sẽ xảy ra nếu tôi làm mọi người thất vọng hoặc họ cảm thấy mệt mỏi vì tâm trạng thất thường liên tục của tôi? Tôi không muốn trở thành gánh nặng cho bất cứ ai.,0,Anxiety,0.203659
Cảm ơn. Tôi nghĩ đây là một điểm khởi đầu tốt cho tôi. Tôi sẽ đảm bảo sử dụng những kỹ thuật này và xem chúng có tác dụng với tôi như thế nào. Tôi đánh giá cao sự hỗ trợ và hướng dẫn của bạn.,0,Anxiety,0.23753044
Chào ! Tôi rất vui mừng được ở đây. Gần đây tôi cảm thấy thực sự lo sợ về sự căng thẳng liên quan đến công việc của mình. Nó quá sức chịu đựng và tôi không biết phải giải quyết thế nào. Nhưng tôi cũng có một số mục tiêu trong đầu mà tôi muốn đạt được.,3,Normal,0.16800563
"Hey , I'm feeling really disappointed and there's so much conflict going on in my life right now. I recently went through a breakup and it's been tough to deal with everything.",2,Depression,0.21082187
Nghệ thuật sáng tác chắc chắn đã nói với tôi. Tôi thích cách một bức ảnh được đóng khung đẹp có thể gợi lên cảm xúc và kể một câu chuyện mà không cần lời nói. Nó giống như đóng băng một khoảnh khắc để được trân trọng mãi mãi. Tôi cảm thấy vô cùng phấn khích và tiềm năng mỗi khi nhìn thấy một bức ảnh đẹp và tôi khao khát được tự mình tạo ra những bức ảnh quyến rũ như vậy.,0,Anxiety,0.26347363
"Đó thực sự là khoảng thời gian khó khăn. Tôi không thể thoát khỏi cảm giác đau buồn và bị phản bội này. Nó giống như một đám mây đen che phủ tôi, phủ bóng lên mọi việc tôi làm.",0,Anxiety,0.23150486
"Đúng, tôi đã cho phép mình ngồi lại với những cảm xúc đó và suy ngẫm về những gì đã xảy ra. Điều đó thật khó khăn nhưng tôi đã cố gắng tiếp cận nó với một tinh thần đầy hy vọng. Tôi đang tìm kiếm niềm an ủi trong các hoạt động tự chăm sóc bản thân và nói chuyện với những người bạn luôn ủng hộ.",0,Anxiety,0.24453765
"Vâng, chắc chắn rồi. Trong khi phần lớn thời gian trong ngày của tôi tràn ngập sự bình yên, có những lúc sự nghi ngờ và sợ hãi len lỏi vào. Trong những khoảng thời gian thử thách đó, tôi nhắc nhở bản thân về những tiến bộ mình đã đạt được và những công cụ tôi đã học được. Tôi thực hành việc tự chăm sóc bản thân và tìm kiếm sự hỗ trợ từ những người thân yêu. Đó là một quá trình đang diễn ra, nhưng điều quan trọng là tôi không còn để những trở ngại này định đoạt mình nữa. Tôi kiên trì và chọn sự bình yên cho họ.",6,Suicidal,0.26204437
"Chỉ là tôi cảm thấy không an toàn trong mối quan hệ của mình. Tôi thấy mình liên tục so sánh mình với người khác, lo lắng rằng đối tác của mình sẽ tìm được người tốt hơn.",0,Anxiety,0.21590884
"Này , gần đây tôi cảm thấy rất tê liệt. Có vẻ như tôi không thể trải nghiệm hết cảm xúc của mình nữa. Tôi nghĩ đó là do sự lạm dụng mà tôi đã trải qua trong quá khứ.",0,Anxiety,0.23831593
"Chà, tôi tin rằng nó bắt nguồn từ nỗi sợ xung đột và mong muốn duy trì sự hòa hợp trên bề mặt. Chúng ta luôn được dạy là không được lắc thuyền, nhưng bây giờ có cảm giác như thuyền đang chìm. Chúng ta đã quá quen với việc chôn vùi cảm xúc của mình đến mức nó trở thành phương thức hoạt động mặc định.",1,Bipolar,0.16899016
"Chắc chắn là nó đã ảnh hưởng đến các mối quan hệ của tôi. Tôi khó tin tưởng người khác, sợ họ sẽ bỏ rơi hoặc làm tổn thương tôi như bố mẹ tôi đã làm. Đôi khi, tôi thậm chí còn đẩy mọi người ra xa khi họ cố gắng đến gần vì nghĩ rằng tốt hơn hết là nên bảo vệ mình.",0,Anxiety,0.21930882
"Vâng, làm ơn. Tôi không chắc chắn làm thế nào để điều hướng chủ đề tế nhị này với họ. Tôi muốn đảm bảo rằng họ cảm thấy được lắng nghe và yên tâm, nhưng tôi không muốn khiến họ choáng ngợp với những chi tiết có thể khiến họ khó xử lý.",1,Bipolar,0.19557074
"Mathematically represent ""cut in half"".?",0,Anxiety,0.17210191
"Đúng, chúng tôi đã có một số cuộc trò chuyện, nhưng có vẻ như chúng tôi chỉ đang đi lòng vòng. Chúng tôi dường như không thể tìm ra giải pháp hoặc thậm chí không hiểu được quan điểm của nhau.",0,Anxiety,0.2544572
Maybe you're right. I do want to find a way to break this cycle and rebuild my friendships. But where do I even begin?,0,Anxiety,0.19520518
Viết một bài luận thuyết phục về lý do tại sao bảo vệ môi trường nên được ưu tiên.,2,Depression,0.19872032
"Chà, nó giống như tàu lượn siêu tốc vậy. Một khoảnh khắc, tôi sẽ ổn, và khoảnh khắc tiếp theo, tôi tràn ngập nỗi buồn và khao khát. Thật khó để đoán được tôi sẽ cảm thấy thế nào từ ngày này sang ngày khác. Tôi không thể không tự hỏi liệu mình có đang đau buồn vì mất đi mối quan hệ của chúng ta trước đây hay không.",6,Suicidal,0.27584144
"Tôi nghĩ việc đặt ra những mục tiêu nhỏ, có thể đạt được là điều quan trọng. Bằng cách chia nhỏ mục tiêu lớn hơn về sự tỉnh táo thành các bước có thể quản lý được, tôi có thể duy trì động lực và ăn mừng những tiến bộ mà tôi đã đạt được trong suốt chặng đường. Đó là tất cả về việc nhận ra và đánh giá cao những chiến thắng nhỏ.",0,Anxiety,0.20142348
"Đúng, tôi sẵn sàng khám phá bất cứ điều gì có thể giúp chúng ta kết nối lại và xây dựng lại những gì chúng ta từng có. Tôi muốn cứu vãn cuộc hôn nhân của chúng tôi và tìm lại hạnh phúc bên nhau.",1,Bipolar,0.18154635
Tôi sẽ nói chuyện với đối tác của tôi về liệu pháp cặp đôi. Cảm ơn bạn đã hướng dẫn và hiểu biết của bạn. Tôi hy vọng chúng ta có thể xây dựng lại những gì đã mất và tạo nền tảng vững chắc hơn cho mối quan hệ của chúng ta.,0,Anxiety,0.17323408
"Tôi đoán bạn nói đúng, thật khó để nhìn xa hơn hành động của chính tôi lúc này. Tôi cảm thấy nếu tôi chú ý hơn, hiểu biết hơn thì mọi chuyện đã không diễn ra như thế này. Cứ như thể tôi đã thất vọng về người mà tôi quan tâm nhất vậy.",2,Depression,0.24843605
Không hẳn đâu. Tôi chưa tìm được ai mà tôi có thể thực sự tin tưởng. Có vẻ như mọi người đều quá tập trung vào thành công của riêng mình đến nỗi sự trung thực và sự hỗ trợ chân thành là hàng hiếm.,1,Bipolar,0.17305668
"À, tôi có một vài mục tiêu tôi đã đặt ra cho mình. Tôi muốn hoàn thành chương trình học của mình, tìm một công việc ưng ý và bắt đầu chăm sóc bản thân tốt hơn. Nhưng bất cứ khi nào tôi bắt đầu nghĩ về chúng, nỗi lo lắng lại ập đến và tôi cảm thấy choáng ngợp.",6,Suicidal,0.19442649
"Xin chào , tôi hy vọng bạn vẫn ổn. Có điều gì đó tôi thực sự muốn nói hôm nay, nhưng tôi phải thừa nhận rằng tôi cảm thấy hơi xấu hổ khi đề cập đến nó. Là về anh ấy, bạn trai của tôi.",2,Depression,0.18883806
"Bạn nói đúng. Tôi cần nhớ rằng giá trị bản thân của tôi không phụ thuộc vào tình trạng mối quan hệ của tôi. Sự đau lòng này có thể là cơ hội để phát triển cá nhân và khám phá bản thân. Một trong những bài học quan trọng nhất tôi học được là giá trị của giao tiếp. Trong bất kỳ mối quan hệ nào trong tương lai, tôi muốn đảm bảo đối thoại cởi mở và trung thực, nơi cả hai đối tác có thể bày tỏ nhu cầu, nỗi sợ hãi và ước mơ của mình mà không sợ bị phán xét. Ngoài ra, tôi đã nhận ra tầm quan trọng của việc thiết lập ranh giới và ưu tiên sức khỏe của bản thân. Trước đây, tôi đã bỏ bê nhu cầu của bản thân và trong tương lai, tôi muốn đảm bảo rằng mình đang chăm sóc bản thân về mặt tinh thần, cảm xúc và thể chất.",0,Anxiety,0.23589104
Tôi đã cố gắng nhưng cuộc trò chuyện thường kết thúc bằng tranh cãi. Bố mẹ tôi vẫn còn rất nhiều oán hận nhau. Tôi có cảm giác như họ không hoàn toàn hiểu được tác động của những xung đột của họ đối với tôi. Thật là bực bội vì tất cả những gì tôi muốn là chúng tôi có một mối quan hệ lành mạnh và yêu thương như một gia đình.,0,Anxiety,0.17929584
"Tôi đang cố gắng tập trung vào việc tự chăm sóc bản thân. Tôi đắm mình vào những hoạt động mang lại cho tôi niềm vui, như vẽ tranh và viết lách. Nó giúp tâm trí tôi quên đi nỗi đau, dù chỉ là tạm thời. Nhưng trong sâu thẳm, nỗi đau lòng vẫn đè nặng lên tôi.",6,Suicidal,0.23720187
"Tôi tin rằng hội họa sẽ mang lại cho tôi cảm giác bình yên và tĩnh lặng. Đó sẽ là cách để tôi thư giãn và tìm thấy niềm an ủi giữa những bộn bề của cuộc sống đời thường. Ngoài ra, tôi hy vọng nó sẽ giúp tôi phát triển ý thức thể hiện bản thân và sự tự tin mạnh mẽ hơn.",0,Anxiety,0.20543417
"Xin chào , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy thực sự choáng ngợp và tôi muốn nói chuyện với ai đó có thể giúp đỡ. Tôi phải thừa nhận, tôi cảm thấy khá xấu hổ và hoàn toàn lạc lối trong cơn nghiện tình yêu.",6,Suicidal,0.22846314
Tôi thực sự sợ bị từ chối.,6,Suicidal,0.18911245
"Bạn nói đúng. Tôi thường cảm thấy mình phải tự mình giải quyết mọi việc, nhưng tôi cần nhắc nhở bản thân rằng việc yêu cầu hỗ trợ không phải là dấu hiệu của sự yếu đuối.",2,Depression,0.22349504
Tôi đoán là tôi đang hối hận về tác động của nó đối với người bạn đời cũ của tôi. Tôi biết họ bị tổn thương sâu sắc sau cuộc chia tay và tôi không thể không cảm thấy có trách nhiệm với nỗi đau của họ. Tôi ước gì có cách nào đó để tôi và họ có thể thoát khỏi nỗi đau này.,6,Suicidal,0.1712172
"Chắc chắn rồi. Một trong những điều đè nặng lên tôi là cuộc đấu tranh với cơn nghiện. Trước đây, tôi đã đưa ra một số quyết định sai lầm và để cho các chất kích thích kiểm soát cuộc sống của mình. Nó đã ảnh hưởng đến các mối quan hệ, công việc và sức khỏe tổng thể của tôi. Tôi đã sẵn sàng thoát khỏi vòng luẩn quẩn này và tìm một con đường lành mạnh hơn.",6,Suicidal,0.20696855
"Tôi đoán là tôi luôn đặt kỳ vọng cao vào bản thân, bị thúc đẩy bởi nỗi sợ thất bại. Tôi cảm thấy nếu mình không phấn đấu để đạt đến sự hoàn hảo, tôi sẽ làm người khác thất vọng và bị coi là kẻ kém cỏi.",0,Anxiety,0.17686436
Nó mang lại cảm giác mạnh mẽ. Tôi bắt đầu thấy rằng mình có khả năng vượt qua sự lo lắng và xây dựng ý thức mạnh mẽ hơn về bản thân. Tôi muốn tiếp tục cuộc hành trình này và trở nên an toàn hơn với con người của mình.,0,Anxiety,0.21519837
"Chào ! Tôi hy vọng hôm nay bạn làm tốt. Tôi chỉ muốn nói rằng tôi thực sự biết ơn vì có cơ hội được nói chuyện với bạn. Gần đây, tôi cảm thấy rất áp lực về vấn đề sức khỏe của mình.",6,Suicidal,0.21497343
"Tóm tắt cuốn sách ""The Goldfinch"" của Donna Tartt",1,Bipolar,0.17744018
Cảm ơn. Tôi sẽ quan tâm và liên hệ nếu cần. Mong chờ phiên tiếp theo của chúng tôi. Tạm biệt nhé.,2,Depression,0.1982875
