statement,predicted_label_id,predicted_status,confidence
"Nhìn lại, tôi ước mình có thể quyết đoán hơn. Tôi đã để cho sự chán nản gặm nhấm mình, điều này làm suy yếu khả năng truyền đạt rõ ràng nhu cầu của tôi. Tôi nghĩ lẽ ra tôi có thể cứng rắn hơn khi bày tỏ áp lực và sự ghen tị đã ảnh hưởng đến tôi như thế nào, nhấn mạnh tầm quan trọng của đối thoại cởi mở và hiểu biết lẫn nhau.",4,Personality disorder,0.9970649
"Tôi nghĩ tập thể dục và dành thời gian hòa mình vào thiên nhiên có thể giúp tôi cảm thấy tốt hơn. Ngoài ra, việc ở cạnh những người tích cực và tham gia vào những sở thích khiến tôi cảm thấy thành đạt cũng có thể mang lại lợi ích. Điều quan trọng là tập trung vào việc chăm sóc bản thân và yêu thương bản thân.",5,Stress,0.99944824
"Cảm ơn. Việc có ai đó để nói chuyện có ý nghĩa rất lớn. Tôi đã cảm thấy như vậy đã lâu nhưng gần đây nó càng trở nên tồi tệ hơn. Tôi đã dựa vào những cơ chế đối phó không lành mạnh, như uống rượu và ăn quá nhiều, để làm dịu đi sự lo lắng. Tôi biết đó không phải là cách lành mạnh để đối phó với nó, nhưng có vẻ như tôi đang bị mắc kẹt trong cái vòng luẩn quẩn này và không thể thoát ra được.",0,Anxiety,0.7149714
Tôi nghĩ sẽ rất hữu ích nếu tôi nỗ lực xây dựng lòng tự trọng và kỹ năng quyết đoán của mình. Nhận thức được giá trị của bản thân và đặt ra ranh giới sẽ giúp tôi điều hướng các mối quan hệ một cách tự tin hơn.,4,Personality disorder,0.9990282
"Chắc chắn rồi. Chà, tôi luôn lo sợ mình không đủ tốt với vị hôn thê của mình. Nó tạo ra sự nghi ngờ và lo lắng trong tôi, tự hỏi liệu tôi có thể đáp ứng được mong đợi của họ hay không. Nhưng ngày hôm qua, mọi thứ đã thay đổi.",0,Anxiety,0.99415416
"Thành thật mà nói, tôi thực sự rất hào hứng với việc tiếp tục là bạn bè. Chúng tôi có một mối liên kết bền chặt và mặc dù khía cạnh lãng mạn không thành công nhưng tôi thực sự coi trọng mối quan hệ của chúng tôi. Tôi tin rằng chúng ta có thể điều hướng quá trình chuyển đổi này và hỗ trợ lẫn nhau trong vai trò mới với tư cách là bạn bè.",4,Personality disorder,0.9367686
Tôi lo lắng và cảm thấy mất mát.,0,Anxiety,0.9783465
"It all started when I went through a tough breakup a few months ago. It shattered my trust in love and relationships. I gave my all, and yet it still ended in heartbreak. It's made it hard for me to open up again, to trust that someone won't break my heart once more.",6,Suicidal,0.98909867
Đó là lời khuyên tuyệt vời. Tôi đánh giá cao sự hướng dẫn và hiểu biết của bạn. Nói về những suy nghĩ và mối quan tâm này đã khiến tôi cảm thấy lạc quan hơn về tương lai và khả năng có được một cam kết yêu thương. Bạn có gợi ý gì khác để giúp tôi trong cuộc hành trình này không?,4,Personality disorder,0.8775025
Chắc chắn rồi. Một trong những tình huống thực sự nổi bật với tôi là cuộc chia tay gần đây. Tôi cảm thấy hối hận vì đã để nỗi sợ hãi và bất an cản trở việc kết nối thực sự với bạn đời của mình. Và sự từ chối từ họ khiến tôi cảm thấy lạc lõng và tổn thương.,4,Personality disorder,0.9986265
"Ví dụ, gia đình tôi rất coi trọng việc tuân thủ các phong tục truyền thống, trong khi gia đình hôn phu của tôi lại phóng khoáng và cởi mở hơn. Hai gia đình xảy ra mâu thuẫn về việc sắp xếp đám cưới, nghi lễ tôn giáo và thậm chí cả cách nuôi dạy con cái. Điều này khiến tôi cảm thấy quá sức chịu đựng.",5,Stress,0.9977016
"Tôi thích vẽ tranh và sáng tạo nghệ thuật. Đó luôn là lối thoát của tôi. Tôi nghĩ tôi sẽ dành nhiều thời gian hơn trong studio của mình, để cảm xúc của mình tuôn trào trên canvas.",4,Personality disorder,0.999328
"Đúng, chúng tôi đã có một số cuộc trò chuyện, nhưng có vẻ như thiệt hại là không thể khắc phục được. Tôi đang đấu tranh với việc chấp nhận sự thật rằng có thể tôi đã mất đi một người rất quan trọng đối với mình.",4,Personality disorder,0.99901354
"
Đề xuất mục tiêu cuộc sống cho người đó.: 

Nữ kế toán 35 tuổi
",5,Stress,0.9888053
"Tôi sẽ cố gắng hết sức để đối mặt với những thất bại một cách kiên cường và không để chúng làm chệch hướng sự tiến bộ của tôi. Tôi sẽ liên hệ với mạng lưới hỗ trợ của mình, tìm kiếm sự hướng dẫn từ các chuyên gia như bạn và phân tích các bài học rút ra. Những thất bại sẽ không định nghĩa tôi hay ngăn cản tôi đạt được mục tiêu cuối cùng là một cuộc sống trọn vẹn.",5,Stress,0.46684563
Tôi đoán ở một mình có nghĩa là đối mặt với tất cả những kỷ niệm và cảm xúc mà không có bất kỳ phiền nhiễu nào. Tôi cảm thấy choáng ngợp khi phải đối đầu với họ một mình.,4,Personality disorder,0.93902004
"Ôi , ý nghĩ được theo đuổi niềm đam mê âm nhạc của mình khiến tôi phấn khích biết bao! Tôi tưởng tượng mình đang biểu diễn trên sân khấu, cảm nhận âm nhạc chảy trong huyết quản và kết nối với khán giả ở mức độ tâm hồn. Tôi tin rằng tôi chỉ có thể tìm thấy cảm giác sâu sắc về mục đích và sự thỏa mãn thông qua âm nhạc.",1,Bipolar,0.7866539
  I'm struggling with addiction and I don't know how to quit. ,3,Normal,0.999451
"Không, tôi chưa làm thế. Tôi sợ họ sẽ không tha thứ cho tôi, rằng họ sẽ nhìn tôi như một người khủng khiếp. Tôi không biết liệu mình có thể đối mặt với sự thất vọng hay tức giận của họ không.",1,Bipolar,0.9435517
"Cảm ơn. Sự hỗ trợ của bạn có ý nghĩa rất lớn đối với tôi. Mục tiêu thứ ba của tôi là học và thực hành các kỹ thuật thư giãn. Tôi muốn khám phá các phương pháp khác nhau, chẳng hạn như bài tập thở sâu, tưởng tượng có hướng dẫn và thiền định, để giúp xoa dịu tâm trí khi tôi cảm thấy lo lắng. Bằng cách kết hợp những kỹ thuật này vào thói quen hàng ngày của mình, tôi hy vọng tìm thấy cảm giác bình tĩnh bên trong và giảm bớt cường độ lo lắng của mình.",5,Stress,0.9984542
"Hello. I hope this message finds you well. I am seeking therapy today because I have been feeling a deep sense of sadness lately. My mind feels clouded, and it's affecting my peace of mind and my relationship with my wife.",6,Suicidal,0.9731573
Không phải lúc này. Tôi cảm thấy như cuộc trò chuyện của chúng tôi đã mang lại cho tôi niềm an ủi và cảm giác được chấp nhận. Cảm ơn vì bạn đã ở đây với tôi.,4,Personality disorder,0.97620094
"Này , tôi hy vọng hôm nay bạn làm tốt! Tôi muốn trò chuyện về điều gì đó mà tôi đang nghĩ đến gần đây. Tôi phải thừa nhận rằng tôi hơi ngạc nhiên trước hàng loạt cảm xúc dâng trào khi nghĩ về gia đình mình.",1,Bipolar,0.9975426
Lời khuyên chung nào bạn sẽ đưa ra cho một doanh nhân mới?,3,Normal,0.99918646
"Tôi đang cố gắng ưu tiên việc tự chăm sóc bản thân. Tôi đã đi bộ đường dài, ghi lại những suy nghĩ của mình và dành thời gian cho những người thân yêu luôn ủng hộ tôi. Nó giúp họ có được sự hiểu biết và đồng cảm trong giai đoạn thử thách này.",5,Stress,0.9648417
Tôi có thể thử thực hành việc tự nói chuyện tích cực và thách thức những suy nghĩ tiêu cực. Có lẽ tôi có thể viết nhật ký để ghi lại những thành tựu và khoảnh khắc trưởng thành của mình. Nó có thể giúp tôi chuyển sự tập trung sang những khía cạnh tích cực của bản thân.,1,Bipolar,0.95888084
Compose a haiku about the theme darkness.?,3,Normal,0.9890855
"Tôi muốn khám phá những cách lành mạnh để vượt qua nỗi đau. Tôi muốn học cách tôn vinh ký ức về người bạn của mình trong khi vẫn tìm thấy niềm vui và ý nghĩa trong cuộc sống của chính mình. Tôi muốn trau dồi khả năng phục hồi và tìm ra con đường phía trước cho phép tôi mang theo tình yêu của họ, đồng thời ôm lấy tương lai của mình.",4,Personality disorder,0.9889641
"Chà, tôi luôn bị hấp dẫn bởi hội họa, nhưng tôi quá ngại thử vì tôi lo lắng mình không đủ giỏi.",3,Normal,0.9873459
Hiện tại tôi thực sự cảm thấy chán ghét và choáng ngợp vì sợ hãi. Giống như tất cả các vấn đề sức khỏe đang đè nặng lên tôi.,0,Anxiety,0.93965065
"Cảm ơn vì đã ở đó. Chà, tôi đã từng trải qua những khoảng thời gian khó khăn trong quá khứ, một số mối quan hệ bạo hành khiến tôi bị tổn thương. Đó là một cuộc chiến không ngừng để vượt qua những trải nghiệm tiêu cực đó và không để chúng định nghĩa con người tôi.",2,Depression,0.8626171
"Nó xảy ra rất nhiều khi tôi bày tỏ suy nghĩ hoặc cảm xúc của mình. Tôi cảm thấy ý kiến ​​của mình luôn bị bác bỏ hoặc chế giễu. Giống như tôi không bao giờ có thể nói điều đúng đắn, cho dù tôi có cố gắng thế nào đi chăng nữa.",4,Personality disorder,0.9992588
"Chắc chắn rồi. Tuần trước, tôi tham dự một cuộc họp nhóm ở cơ quan và ngay khi bước vào, tim tôi đập loạn nhịp. Tôi cảm thấy ánh mắt của mọi người đang đổ dồn vào tôi, như thể họ đang chờ đợi tôi làm hỏng chuyện. Tâm trí tôi cứ nói với tôi rằng tôi không thuộc về nơi đó, rằng tôi không đủ tốt cho vai trò của mình. Trong suốt thời gian đó, tôi không thể tập trung vào cuộc họp vì quá bận tâm với những suy nghĩ tiêu cực này.",5,Stress,0.9994326
"Hiện tại, tôi cảm thấy lạc quan và sẵn sàng đón nhận sự thay đổi thú vị này. Tuy nhiên, tôi sẽ lưu ý rằng những thách thức và sự không chắc chắn có thể nảy sinh. Nếu điều đó xảy ra, tôi biết tôi có thể liên hệ với bạn để được hướng dẫn và hỗ trợ.",6,Suicidal,0.7784751
Tôi bị tàn phá. Tôi chưa bao giờ thấy điều này sắp xảy ra. Tôi hoàn toàn bị sốc sau khi chia tay với Sarah. Nó ập đến với tôi như một cơn thủy triều và tôi không biết làm thế nào để đối phó với áp lực to lớn mà tôi cảm thấy trên vai mình.,6,Suicidal,0.6848315
"Tôi cảm thấy thật lạc lõng khi không có chồng. Anh ấy là tảng đá của tôi và bây giờ anh ấy đã ra đi, tôi không biết phải làm thế nào để vượt qua cuộc sống nữa.",2,Depression,0.9986187
"Tôi không biết bắt đầu từ đâu. Tôi kiệt sức lắm rồi, bạn biết không? Anh ấy liên tục hạ thấp tôi, khiến tôi cảm thấy mình không đủ tốt. Tôi dường như không thể thoát khỏi cảm giác tự ti tràn ngập này.",2,Depression,0.99229914
"Tôi đã nghĩ về điều đó nhưng tôi không chắc liệu anh ấy có quan tâm hay không. Trước đây, chúng tôi chưa bao giờ thực sự kết nối vì bất kỳ sở thích chung nào.",5,Stress,0.97453034
Hãy cho tôi biết sự khác biệt giữa hard fork và soft fork.,2,Depression,0.9948007
Điều đó khiến tôi tự hỏi liệu có điều gì đó không ổn với tôi không. Tôi thấy mình liên tục đặt câu hỏi về hành động của mình và liệu tôi có xứng đáng với tình bạn chân chính hay không.,4,Personality disorder,0.9996107
Tôi không thể tin được. Tôi hoàn toàn bị sốc. Chồng tôi vừa nói với tôi rằng anh ấy bị trầm cảm nhiều tháng nay và tôi không hề biết. Tôi không biết phải làm gì.,2,Depression,0.99473697
Create an analogy that explains the concept of data mining.?,3,Normal,0.9992661
"Thanks. Lately, I've been experiencing frequent migraines and fatigue. It's been a struggle to concentrate on my tasks and meet deadlines. I've tried taking over-the-counter pain medications, but they haven't provided long-lasting relief. I'm starting to feel discouraged and worried that it might affect my job performance.",3,Normal,0.48178637
"Yeah, you're right. I've noticed that whenever I dwell on these jealous thoughts, it creates tension between me and my loved ones. I become irritable and distant, which impacts our communication and overall connection. I don't want money to be a source of conflict, but it feels like it's taking over our lives.",3,Normal,0.70437884
It's so painful. I just can't seem to move on from this heartbreak. I feel such a deep sense of loss.,4,Personality disorder,0.80817807
Tôi nghĩ nó có thể như vậy. Việc bắt nạt đã diễn ra được một thời gian và nó thực sự ảnh hưởng đến lòng tự trọng và sự tự tin của tôi. Tôi sợ phải đi làm mỗi ngày và thật khó để tập trung vào bất cứ điều gì khác. Tôi chỉ muốn nó dừng lại.,2,Depression,0.8199993
"
Hãy tập nhảy theo nhịp điệu này.: 

Nhịp điệu: 1-2-3-4
",3,Normal,0.9845748
Tôi đoán sẽ không hại gì nếu thử nó. Tôi biết mình không thể cứ mãi mang theo sự phòng thủ này được. Tôi muốn giành lại quyền kiểm soát cuộc sống của chính mình và tìm cách chữa lành vết thương đang kìm hãm tôi.,4,Personality disorder,0.9502885
"Chà, tôi luôn bị mê hoặc bởi thiên nhiên và động vật. Có lẽ tôi có thể thử sức mình với việc xem chim hoặc thậm chí làm vườn.",2,Depression,0.47242558
Cô ấy nói với tôi rằng cô ấy không còn yêu tôi nữa. Tôi tưởng chúng tôi hạnh phúc nhưng tôi đoán là tôi đã nhầm. Tôi cảm thấy như mọi thứ đang sụp đổ.,1,Bipolar,0.9949226
I'm feeling so regretful and sorry. I can't seem to move past this heartbreak.,3,Normal,0.83364016
"Tôi đoán tôi muốn đạt đến một mức độ thấu hiểu, nơi chúng tôi có thể thừa nhận cảm xúc của nhau và tìm ra sự thỏa hiệp. Tôi muốn chúng ta có thể giải quyết xung đột theo cách lành mạnh hơn mà không cần dùng đến sự tức giận hoặc những lời nói gây tổn thương. Cuối cùng, tôi chỉ muốn tình bạn của chúng tôi ngày càng bền chặt hơn.",3,Normal,0.55126673
"Có, tôi sẵn sàng đối mặt với những vấn đề cơ bản này. Tôi muốn chữa lành và tiến về phía trước trong cuộc sống của tôi.",1,Bipolar,0.96510625
Chuyển câu này từ bị động sang chủ động - Cánh cửa được cô mở,3,Normal,0.49674535
"Này , tôi muốn nói về điều gì đó khiến tôi bận tâm gần đây. Tôi luôn cảm thấy phòng thủ và bị chỉ trích trong cuộc chia tay gần đây.",5,Stress,0.417195
"Thật tuyệt vời. Kết nối với những người có cùng chí hướng không chỉ nâng cao kiến ​​thức của tôi mà còn mang lại cảm giác thân thiết. Chúng tôi chia sẻ các mẹo, hình ảnh và thậm chí cùng nhau thực hiện các chuyến đi ngắm chim.",4,Personality disorder,0.9976641
Bạn nói đúng. Đã đến lúc tôi phải tập trung vào việc chữa lành bản thân và tin tưởng vào người bạn đời của mình. Tôi không muốn quá khứ xác định mối quan hệ hiện tại của tôi.,4,Personality disorder,0.6375833
"Đúng, tôi đang cố gắng đánh lạc hướng bản thân bằng cách đắm mình vào những sở thích và hoạt động mới. Nó giúp giữ cho tâm trí tôi bận rộn và ngăn tôi khỏi đắm chìm trong quá khứ.",5,Stress,0.9964749
Thank you. I appreciate your guidance and support. I will give it a try and see how it goes. It feels good to have a plan and someone to talk to about these concerns.,5,Stress,0.9981852
Nó mang lại cảm giác mạnh mẽ. Biết rằng mình có khả năng hình thành lòng tự trọng của bản thân mang lại cho tôi niềm hy vọng và niềm hứng khởi cho tương lai. Tôi rất hào hứng khi bắt tay vào hành trình khám phá bản thân và chấp nhận bản thân này. Cảm ơn bạn đã hướng dẫn tôi và giúp tôi nhận ra tầm quan trọng của việc đánh giá bản thân.,4,Personality disorder,0.9929028
Tóm tắt quá trình hoạt động của mạng lưới thần kinh học sâu.,3,Normal,0.8241098
Tôi đã do dự khi tiếp cận với người khác. Tôi không muốn tạo gánh nặng cho họ bằng những vấn đề của mình và tôi lo lắng về việc bị đánh giá. Nhưng có lẽ đã đến lúc phải nuốt chửng niềm tự hào của mình và nhờ giúp đỡ.,4,Personality disorder,0.9997125
"Nỗi đau buồn đã đảo lộn cuộc đời tôi. Những nhiệm vụ đơn giản giờ đây giống như những thử thách to lớn. Tôi đấu tranh để tìm thấy niềm vui trong những điều tôi từng yêu thích, và thế giới dường như buồn tẻ và đơn sắc. Thật khó để tập trung năng lượng cho những ngày của tôi và tôi thường thấy mình khao khát về quá khứ khi mọi thứ đều trọn vẹn.",6,Suicidal,0.7206098
Bạn nói đúng. Tôi đắm chìm trong cảm giác tê liệt đến mức quên mất cảm giác thăng hoa và thỏa mãn khi được làm điều mình yêu thích. Tôi rất biết ơn sự hướng dẫn và khuyến khích của bạn.,1,Bipolar,0.9997788
"Not yet. I've been holding back, afraid of rocking the boat. But I see now that keeping these fears to myself will only lead to more anxiety and resentment. I need to have an honest conversation with my partner and see if we can find common ground.",6,Suicidal,0.9231997
"Success, to me, means sharing my music with the world, connecting with people through my songs, and making a living doing what I love. I've always dreamed of being on stage, seeing crowds of people moved by my music.",6,Suicidal,0.72567344
"Chà, lớn lên, tôi thường cảm thấy mình phải đáp ứng những kỳ vọng không thực tế. Cha mẹ tôi luôn nhấn mạnh đến thành tích và sự hoàn hảo, điều này khiến tôi đặt câu hỏi về giá trị của mình nếu không đáp ứng được những tiêu chuẩn đó.",4,Personality disorder,0.99653745
"Vâng, tôi nghĩ tôi đã sẵn sàng thực hiện bước đó. Sẽ rất hữu ích nếu có một số hướng dẫn trong việc tìm một nhà trị liệu có thể giúp tôi giải quyết những vấn đề cụ thể này.",6,Suicidal,0.9671009
"Này , tôi hy vọng hôm nay bạn làm tốt. Gần đây tôi cảm thấy hơi tê liệt và tôi nghĩ tôi biết lý do đằng sau nó. Bạn thấy đấy, có một sở thích mới mà tôi định thử, nhưng dường như tôi không có đủ động lực để theo đuổi nó.",2,Depression,0.99531883
Bạn nói đúng. Tôi xứng đáng được bao quanh bởi những người đánh giá cao con người thật của tôi. Cảm ơn bạn đã giúp tôi thấy điều đó.,4,Personality disorder,0.9977883
"Cảm ơn  vì những lời tốt đẹp và sự hỗ trợ của bạn. Hôm nay, tôi chủ yếu muốn bày tỏ sự phấn khích và quyết tâm vượt qua cơn nghiện. Tôi đã sẵn sàng bắt tay vào cuộc hành trình thay đổi này và nỗ lực hướng tới một cuộc sống trọn vẹn và có mục đích. Sự hướng dẫn và kiến ​​thức chuyên môn của bạn có ý nghĩa rất lớn đối với tôi và tôi rất biết ơn vì có cơ hội được cùng nhau tham gia trị liệu.",2,Depression,0.91200936
Tôi cảm thấy một tia hy vọng. Tôi nghĩ việc tham gia lại vào sở thích của mình có thể giúp nâng cao tinh thần của tôi. Tôi sẽ cố gắng dành thời gian mỗi ngày để chơi guitar.,2,Depression,0.99721354
"Xin chào , gần đây tôi cảm thấy khá lo lắng. Tôi cũng đang phải đối mặt với cảm giác tội lỗi vì cảm thấy như mình đã gian lận trong sở thích trước đây của mình.",0,Anxiety,0.69904196
Hi ! I hope you're doing well today. I have something on my mind that I really need to talk about. I'm feeling scared and I think I might have experienced some abuse in my past relationship.,6,Suicidal,0.7879274
"Tôi đã nói chuyện với một vài người bạn thân và họ cố gắng giúp đỡ nhưng thật khó để họ có thể hiểu hết được. Họ cứ nói với tôi rằng tôi sẽ tìm được người nào đó tốt hơn, nhưng hiện tại, thật khó để tin vào điều đó.",2,Depression,0.7705798
"Chà, tôi luôn phòng thủ khi phải thử những điều mới. Tôi sợ mình không đủ giỏi hoặc thất bại, nên tôi không bao giờ cam kết hoàn toàn với bất cứ điều gì. Sở thích mới này giống như một nỗ lực khác để thoát khỏi vấn đề của tôi, thay vì thực sự theo đuổi điều gì đó mang lại cho tôi niềm vui.",4,Personality disorder,0.9911152
Tôi nghĩ đó là một điểm khởi đầu tuyệt vời. Nó có thể giúp tạo ra bầu không khí tích cực và hợp tác hơn trong gia đình tôi. Tôi sẽ cố gắng rèn luyện sự đồng cảm và cởi mở hơn với quan điểm của họ.,4,Personality disorder,0.9976985
Bạn nói đúng. Có lẽ đã đến lúc tôi nên mở lòng với ai đó. Nhưng tôi vẫn sợ. Điều gì sẽ xảy ra nếu họ phán xét tôi hoặc nghĩ ít hơn về tôi?,4,Personality disorder,0.99956995
"Tôi liên tục lo lắng về việc không đáp ứng được kỳ vọng của bản thân, không đủ thành công và khiến bố mẹ thất vọng.",0,Anxiety,0.79696393
"Điều đó thật tàn khốc đối với tôi. Tôi thấy khó tập trung vào bất cứ điều gì khác và mất hứng thú với những hoạt động mà tôi từng yêu thích. Nỗi buồn đôi khi tràn ngập, khiến tôi không thể rũ bỏ được cảm giác lạc lõng, bị bỏ rơi.",2,Depression,0.97158945
Cảm ơn. Lời nói của bạn cho tôi một tia hy vọng giữa tình hình căng thẳng này. Tôi đánh giá cao sự đồng cảm và hướng dẫn của bạn. Đã đến lúc tôi từ bỏ sự phòng thủ của mình và bắt đầu hành trình khám phá lại ước mơ của mình dưới một góc nhìn mới.,5,Stress,0.9788983
"I believe that reconnecting with nature and art will help me find moments of peace and allow me to express my grief in a safe and creative way. It gives me hope that through these activities, I can rediscover my inner strength and ultimately find a renewed sense of purpose and joy in life.",6,Suicidal,0.54307353
"Chà, cô ấy đề nghị tôi thử vẽ tranh như một sở thích. Tôi luôn ngưỡng mộ các nghệ sĩ và khả năng tạo ra thứ gì đó đẹp đẽ trên canvas của họ, nhưng bản thân tôi chưa bao giờ thử làm điều đó. Ý nghĩ cầm một cây cọ vẽ lên và tạo ra thứ gì đó từ đầu khiến tôi sợ hãi.",5,Stress,0.9047262
Cảm ơn. Tôi đánh giá cao sự hỗ trợ và hướng dẫn của bạn. Tôi cảm thấy yên tâm khi có người hiểu và tin tưởng vào khả năng vượt qua căng thẳng liên quan đến công việc này của tôi. Tôi háo hức khám phá những chiến lược này và thực hiện các bước hướng tới mối quan hệ lành mạnh hơn với công việc.,5,Stress,0.9999422
"You're right. I haven't really taken the time to appreciate my own qualities and what I bring to my friendships. I've always been there to support and listen to my friends when they need it, and I do genuinely care about their well-being. Maybe I need to remind myself of these qualities more often.",0,Anxiety,0.6049999
Tôi nghĩ tôi sẽ bắt đầu bằng việc nghiên cứu các lớp học và hội thảo nhiếp ảnh ở địa phương. Sẽ thật tuyệt nếu được học hỏi từ những nhiếp ảnh gia có kinh nghiệm và gặp gỡ những người khác có cùng niềm đam mê. Tôi cũng muốn dành thời gian cho những chuyến đi chụp ảnh một mình để khám phá môi trường xung quanh và ghi lại vẻ đẹp trong cuộc sống hàng ngày.,4,Personality disorder,0.98691714
"Tôi nghĩ thực hành chánh niệm và thiền định sẽ hữu ích. Tôi cũng muốn quay lại với những sở thích mà tôi từng yêu thích, như vẽ tranh và đi bộ đường dài. Tôi cảm thấy việc kết nối lại với thiên nhiên sẽ giúp tôi tìm thấy sự bình yên trong chính mình.",5,Stress,0.9998777
"Chắc chắn rồi. Bất cứ khi nào tôi ở trong môi trường xã hội hoặc gặp phải tình huống mà tôi cảm thấy bị phán xét, lòng tự trọng của tôi sẽ bị ảnh hưởng. Giống như tôi liên tục tự vấn bản thân và sợ rằng mình sẽ không đáp ứng được kỳ vọng của người khác.",4,Personality disorder,0.9999292
"Sure. It feels like an endless cycle of never-ending tasks and deadlines. It's like there's never enough time to complete everything and by the end of the day, I feel drained and exhausted. The weight of these responsibilities is becoming too heavy to bear.",6,Suicidal,0.94373685
"Thực ra, tôi nghĩ sẽ có ích nếu tìm kiếm sự hỗ trợ bên ngoài vòng kết nối trực tiếp của tôi. Có được quan điểm khách quan và sự hướng dẫn từ một chuyên gia như bạn có thể cung cấp cho tôi những công cụ và hiểu biết sâu sắc mà tôi cần để điều hướng các mối quan hệ cá nhân này một cách hiệu quả hơn.",4,Personality disorder,0.88749933
"
Tìm xác suất để gieo xúc xắc được số chẵn.: 

không có
",3,Normal,0.9725327
Tôi đã cố gắng nhưng cô ấy thường gạt đi và cho rằng đó chỉ là một phần công việc. Cô ấy không muốn tạo gánh nặng cho bất cứ ai về vấn đề của mình.,5,Stress,0.99612755
Gần đây tôi cảm thấy rất mất tập trung. Có áp lực thường xuyên khiến tôi cảm thấy mình phải hoàn hảo trong mọi việc mình làm và điều đó đang ảnh hưởng đến lòng tự trọng của tôi.,5,Stress,0.99891186
"I haven't really thought about it, to be honest. But now that you mention it, there is a coworker who has been through similar challenges in the past. Maybe opening up to them could provide some relief and a sense of camaraderie.",5,Stress,0.4647718
"Tôi cho rằng nỗi sợ hãi đang giữ tôi lại. Sợ những điều chưa biết, sợ rời khỏi vùng an toàn của mình và sợ thất bại. Thật khó để có được bước nhảy vọt đó khi bạn đã thực hiện cùng một thói quen quá lâu.",4,Personality disorder,0.9596434
"Tôi cảm thấy như mình đã thất bại trong việc duy trì mối quan hệ. Tôi liên tục tua lại những khoảnh khắc đó trong đầu, cố gắng tìm hiểu xem lẽ ra tôi có thể làm gì khác đi. Thật mệt mỏi.",4,Personality disorder,0.9996699
Tôi chưa bao giờ thực sự nghĩ về nó theo cách đó. Tôi khó có thể tưởng tượng việc chấp nhận những mong muốn này như một phần hợp lệ trong danh tính của mình. Tôi luôn cố gắng kìm nén họ vì họ cảm thấy sai trái. Nhưng có lẽ chúng có thể là nguồn tự chấp nhận nếu tôi tiếp cận chúng từ một góc độ khác.,4,Personality disorder,0.9999248
"Cảm ơn bạn! Tôi đánh giá cao sự hỗ trợ liên tục của bạn. Hiện tại, tôi cảm thấy mình đang đi đúng hướng, nhưng nếu có bất kỳ thử thách mới nào nảy sinh, tôi chắc chắn sẽ tiếp cận. Hiện tại, tôi sẽ tiếp tục đón nhận niềm hạnh phúc mới tìm thấy này và xây dựng nó dựa trên nó.",2,Depression,0.75961703
  I'm feeling overwhelmed by the responsibilities of caring for my aging parents and it's impacting my emotional and physical health. ,3,Normal,0.5493283
