statement,predicted_label_id,predicted_status,confidence
"Có lẽ đó là nỗi sợ hãi của chính tôi. Sợ những điều chưa biết, sợ thất bại và thậm chí sợ thành công. Đôi khi những điều quen thuộc, ngay cả khi không thỏa mãn, có vẻ an toàn hơn việc mạo hiểm vào lãnh thổ chưa được khám phá. Ngoài ra, còn có nỗi sợ làm thất vọng những người xung quanh, bao gồm cả đối tác của tôi, nếu tôi ưu tiên ước mơ của mình.",1,Bipolar,0.20652975
Tôi nghĩ rằng đây là một điểm khởi đầu tốt cho bây giờ. Tôi chỉ cần ai đó xác thực cảm xúc của mình và giúp tôi thấy rằng chúng tôi vẫn còn hy vọng. Cảm ơn  vì đã lắng nghe và đưa ra hướng dẫn. Tôi sẽ xem xét liệu pháp trị liệu cho các cặp đôi và hy vọng chúng ta có thể sớm bắt đầu quá trình chữa lành.,1,Bipolar,0.23072404
"Tôi hình dung ra một phiên bản lành mạnh hơn của bản thân khi là một người chấp nhận bản thân và có thể trao đổi một cách cởi mở về những nhu cầu cũng như sự bất an của mình với người phối ngẫu của mình. Tôi muốn có thể tin tưởng vào tình yêu và sự hỗ trợ của họ, ngay cả trong những giây phút thiếu tự tin. Đó là về việc tìm kiếm sự cân bằng giữa tự cải thiện và chấp nhận bản thân.",1,Bipolar,0.24611288
"Tôi thấy mình thường xuyên lo lắng về việc cô ấy đang làm, liệu cô ấy có ổn không và liệu cô ấy có còn nghĩ đến tôi hay không. Nó giống như một cơn bão nghi ngờ và sợ hãi liên tục xoáy vào tâm trí tôi. Thật khó để tập trung vào bất cứ điều gì khác và tôi thường cảm thấy lo lắng choáng ngợp.",2,Depression,0.19274223
"Tôi đánh giá cao sự hướng dẫn của bạn. Tôi nghĩ tôi sẽ bắt đầu bằng cách liên hệ với từng người bạn của mình, bày tỏ lòng biết ơn đối với tình bạn của họ và sau đó chia sẻ cảm giác bất an cũng như tác động của nó đối với tôi. Bằng cách tiếp cận cuộc trò chuyện với tình yêu thương và sự tổn thương, tôi hy vọng sẽ tạo ra một cuộc đối thoại cởi mở nơi chúng ta có thể cùng nhau phát triển và hỗ trợ lẫn nhau.",2,Depression,0.21253796
I'm not sure. It feels so overwhelming to even think about it.,2,Depression,0.17547588
"Căng thẳng là nguyên nhân lớn đối với tôi. Bất cứ khi nào tôi cảm thấy choáng ngợp, tôi chuyển sang hành vi gây nghiện của mình như một cách để trốn thoát. Tuy nhiên, việc tìm ra những cách lành mạnh hơn để đối phó với căng thẳng dường như là không thể.",2,Depression,0.17512852
"Có lẽ tôi có thể bắt đầu bằng cách liên hệ với người mà tôi tin tưởng và bày tỏ mong muốn xây dựng mối quan hệ sâu sắc hơn. Nó có vẻ đáng sợ, nhưng nó đáng để thử.",3,Normal,0.20108826
Đó là một ý tưởng tuyệt vời! Tôi sẽ tìm hiểu các câu lạc bộ làm vườn ở địa phương và xem liệu có hội thảo hoặc sự kiện nào diễn ra ở khu vực của tôi không. Trở thành một phần của cộng đồng những người làm vườn chắc chắn sẽ mang lại những hướng dẫn và hỗ trợ có giá trị.,1,Bipolar,0.22330283
"Well, I struggle to focus on tasks at hand and often find myself worrying excessively about things that haven't even happened yet. My sleep has also been disrupted, and I feel tense all the time.",2,Depression,0.19033448
"Vâng, nó giống như một sự vi phạm lòng tin. Tôi luôn nghĩ rằng sự trung thực là một phần cơ bản trong tình bạn của chúng tôi. Tôi đã tin rằng mình có thể dựa vào người bạn thân nhất của mình để thành thật với mình, và giờ tôi cảm thấy như mình thậm chí không biết họ là ai nữa. Nó thực sự rất đau đớn.",1,Bipolar,0.19260778
"Hiện tại thì chưa, nhưng tôi chắc chắn sẽ liên hệ nếu có chuyện gì đó xảy ra. Cảm ơn bạn đã lắng nghe và hiểu.",6,Suicidal,0.20445359
"I haven't thought about it, but it sounds like a great idea. I think having a proper camera would make the experience more fulfilling.",6,Suicidal,0.19882081
"Cảm ơn sự hỗ trợ không ngừng nghỉ của bạn. Tôi cảm thấy hy vọng và được nghe nhiều hơn những gì tôi có trong một thời gian dài. Hiện tại, tôi không có thêm câu hỏi nào, nhưng tôi biết rằng tôi có thể tin tưởng vào bạn bất cứ khi nào tôi cần nói chuyện. Tôi biết ơn sự hướng dẫn của bạn.",2,Depression,0.17809688
"Đó là một câu hỏi hay. Tôi luôn giỏi giải quyết vấn đề và tìm ra giải pháp sáng tạo. Mọi người thường tìm đến tôi để xin lời khuyên và tôi có thể coi đó là dấu hiệu cho thấy năng lực của mình. Ngoài ra, tôi còn có một cảm giác mạnh mẽ về sự đồng cảm và lòng tốt đối với người khác.",2,Depression,0.17714496
"One last thing. I want to approach marriage with a growth mindset. I understand that relationships evolve, and couples must adapt and grow together. Embracing this mindset will enable us to face challenges as opportunities for personal and relational growth.",2,Depression,0.22048026
"Thật khó để diễn tả thành lời, nhưng trong nhiều năm, tôi đã có ước mơ đi du lịch vòng quanh thế giới, trải nghiệm những nền văn hóa khác nhau và sống một cuộc đời phiêu lưu. Cuối cùng, sau rất nhiều nỗ lực và hy sinh, tôi đã làm được điều đó. Tôi thu dọn đồ đạc, bỏ lại cuộc sống cũ phía sau và bắt đầu cuộc hành trình của cả cuộc đời.",2,Depression,0.19501121
Cảm ơn. Quyết định mà tôi cần đưa ra là nên theo đuổi phẫu thuật hay thử các phương pháp điều trị thay thế. Tôi đã đọc quá nhiều thông tin trái chiều khiến tôi càng cảm thấy bối rối và thất vọng hơn.,5,Stress,0.19811535
Tôi nghĩ chính những kỷ niệm chúng ta đã chia sẻ cùng nhau mới tiếp tục hiện lên. Chúng tôi đã có rất nhiều khoảnh khắc đặc biệt và thật khó để buông bỏ nỗi nhớ. Tôi lo lắng rằng tôi sẽ không tìm thấy mối liên hệ tương tự nữa.,3,Normal,0.2532371
"Tôi sẽ ôm lấy họ. Thất bại là cơ hội để phát triển. Tôi sẽ học hỏi từ họ, điều chỉnh cách tiếp cận của mình và tiếp tục tiến về phía trước, bất kể khó khăn đến đâu.",2,Depression,0.18632647
"Tôi nghĩ đó là do sợ hãi. Sợ thất bại, sợ phải đối mặt với quá khứ và sợ rằng mình sẽ không đáp ứng được kỳ vọng của chính mình. Chứng nghiện có cách nhốt bạn vào vòng luẩn quẩn của sự nghi ngờ và tự hủy hoại bản thân. Tôi cảm thấy kiệt sức, như thể tôi đang gánh trên vai gánh nặng của những lỗi lầm của mình.",2,Depression,0.28407085
Tôi nghĩ tôi sẽ bắt đầu bằng việc đi dạo trong thiên nhiên. Những gợi ý của bạn thực sự gây được tiếng vang với mong muốn của tôi là tạo ra một trạng thái bình yên và hài hòa trong bản thân mình.,1,Bipolar,0.20143346
"Chắc chắn rồi , tôi đánh giá cao những lời tốt đẹp của bạn. Gần đây, tôi cảm thấy tách rời khỏi cảm xúc của mình, như thể tôi chỉ trải qua những chuyển động của cuộc sống hàng ngày mà không thực sự cảm nhận được điều gì sâu sắc. Tôi cũng nhận thấy rằng một số tác nhân nhất định khiến tôi nhớ lại những trải nghiệm đau thương trong quá khứ và việc quản lý dòng cảm xúc đi kèm với chúng là một thách thức.",2,Depression,0.2074961
"Tôi rất cảm kích sự thấu hiểu của bạn. Ước mơ lớn nhất của tôi là trở thành một nhạc sĩ thành công. Tôi luôn yêu thích âm nhạc, và đó là niềm đam mê của tôi từ khi còn nhỏ. Tôi đã làm việc rất chăm chỉ để cải thiện kỹ năng của mình, nhưng gần đây, tôi cảm thấy như mình sẽ không bao giờ đạt được mức độ thành công mà tôi hằng tưởng tượng.",5,Stress,0.22741187
Tạo một bài đăng blog về việc sử dụng trí tuệ nhân tạo trong ngành chăm sóc sức khỏe.,3,Normal,0.16638187
Những nguyên liệu cần thiết để làm một chiếc bánh hạnh nhân cơ bản là gì?,3,Normal,0.1923774
Giải thích tại sao trí tuệ nhân tạo đang thay đổi ngành chăm sóc sức khỏe.,3,Normal,0.19277172
"Tôi không nghĩ phải truyền đạt nó một cách rõ ràng. Tôi đoán tôi cho rằng họ sẽ hiểu. Bây giờ tôi có thể thấy đó là một sai lầm, nhưng vào thời điểm đó, tôi cảm thấy bị mắc kẹt giữa tình yêu của mình dành cho người phối ngẫu và lòng chung thủy của tôi với bạn bè.",1,Bipolar,0.20889343
Tôi từng thích viết lách và vẽ tranh nhưng tôi đã mất hứng thú với những hoạt động này kể từ khi chia tay. Thật khó để tìm thấy niềm vui trong bất cứ điều gì ngay bây giờ. Tôi chỉ cảm thấy trống rỗng.,2,Depression,0.19847634
I think it stems from my own insecurities and fear of being alone. I've always relied on others for validation and it's become a pattern in my friendships. I don't know how to break free from it.,2,Depression,0.20481618
"Chỉ là ngực tôi nặng trĩu thôi. Cảm giác như có một nút thắt nào đó bóp chặt trái tim tôi, khiến tôi khó thở. Tôi chưa bao giờ nghĩ rằng trái tim tan vỡ lại đau đớn đến thế.",0,Anxiety,0.207347
"Có lẽ tôi có thể dành một hoạt động hoặc sự kiện đặc biệt cho bạn mình, như một cách để lưu giữ ký ức của họ đồng thời đón nhận những trải nghiệm mới.",3,Normal,0.19929017
"Tôi luôn mơ ước trở thành một nhà văn thành công. Tôi có những câu chuyện này trong lòng, đang chờ được kể. Thật nản lòng khi thấy người khác xuất bản sách của họ trong khi tôi thậm chí còn phải chật vật để bắt đầu.",1,Bipolar,0.16054325
Tôi muốn khám phá lý do tại sao tôi có xu hướng đầu tư nhiều vào các mối quan hệ và tại sao tôi lại đấu tranh để buông bỏ khi chúng kết thúc. Đó là điều mà tôi cũng đã nhận thấy trong quá khứ.,1,Bipolar,0.18460053
"Cảm ơn. Chà, gần đây tôi đã trải qua một cuộc chia tay và điều đó đang đè nặng lên tâm trí tôi. Tôi cảm thấy khó tập trung vào bất cứ điều gì khác.",6,Suicidal,0.23406652
What are the five senses??,4,Personality disorder,0.19339758
Hiện tại tôi đang cảm thấy thực sự khó chịu và bị nuốt chửng bởi nỗi đau buồn. Nó đã ảnh hưởng đến sức khỏe tinh thần và thể chất của tôi và tôi không biết phải làm cách nào để đối phó với tất cả.,2,Depression,0.23657495
"Đó là một ý tưởng tuyệt vời. Tôi nghĩ việc chia nhỏ nhiệm vụ sẽ khiến họ cảm thấy bớt khó khăn hơn. Tôi thường cố gắng giải quyết mọi việc cùng một lúc, điều này chỉ làm tôi thêm căng thẳng. Bằng cách thực hiện từng bước một và tập trung vào từng việc một, tôi có thể thấy được sự tiến bộ và đạt được thành công.",2,Depression,0.17369981
Mô tả sự phát triển của Internet trong 1-2 câu.,3,Normal,0.16953135
"Chắc chắn rồi, tôi luôn lo lắng liệu mình có làm đủ cho con mình hay không. Cho dù tôi đang đưa ra những quyết định đúng đắn hay liệu tôi có phải là tấm gương tốt cho họ noi theo hay không.",5,Stress,0.23121034
"Okay, I'll try. Maybe I could look into meditation or painting, things that have always intrigued me.",6,Suicidal,0.16769417
"Tôi đã thử nhiều cách khác nhau, như sắp xếp thứ tự ưu tiên cho các nhiệm vụ và kỹ thuật quản lý thời gian. Nhưng đôi khi, dù có làm gì đi chăng nữa, tôi vẫn cảm thấy choáng ngợp và bất an.",3,Normal,0.17452379
"Tôi đoán một bước tôi có thể thực hiện là bắt đầu đặt ra những mục tiêu thực tế có ý nghĩa đối với mình, thay vì cố gắng sống theo những tiêu chuẩn phi thực tế do người khác áp đặt. Đó là việc tập trung vào sự tiến bộ hơn là sự hoàn hảo và tìm kiếm niềm vui trong cuộc hành trình hơn là chỉ kết quả cuối cùng.",0,Anxiety,0.18407121
I completely agree. I'm optimistic that counseling could truly benefit us. I just want to get back to the loving and supportive dynamic we once had. Do you have any tips on how we can start improving our communication right now?,2,Depression,0.21040052
"I have, but it only seems to make things worse. They shut me down, dismiss my emotions, and say hurtful things in return. It's like they don't want to listen or understand me. It hurts so much to be rejected by the people I care about the most.",2,Depression,0.19489944
"Sự lo lắng của tôi biểu hiện ở việc thường xuyên lo lắng và sợ thất bại. Nó giống như một vòng lặp vô tận trong tâm trí khiến tôi luôn cảnh giác cao độ. Nó ảnh hưởng đến giấc ngủ, các mối quan hệ và khả năng tận hưởng cuộc sống của tôi.",2,Depression,0.20336404
Tôi đã thử nói chuyện với họ nhưng thường kết thúc bằng những cuộc tranh cãi. Có vẻ như không ai muốn thực sự giải quyết các vấn đề. Họ chỉ gạt đi hoặc đổ lỗi cho nhau. Điều đó càng khiến tôi chán nản hơn vì dường như giọng nói của tôi không còn quan trọng nữa.,1,Bipolar,0.21787317
Nó khiến tôi càng cảm thấy lo lắng hơn. Tôi lo lắng rằng mọi người sẽ đánh giá tôi hoặc nghĩ ít về tôi vì mối quan hệ của tôi không suôn sẻ. Tôi sợ họ sẽ coi tôi là kẻ thất bại và điều đó khiến tôi kinh hãi.,1,Bipolar,0.23074502
"Chắc chắn rồi! À, gần đây bạn trai tôi gặp rất nhiều áp lực trong công việc. Anh ấy đã làm việc nhiều giờ, đảm nhận các dự án bổ sung và khối lượng công việc cứ chồng chất lên. Nó ảnh hưởng đến tâm trạng, giấc ngủ và sức khỏe tổng thể của anh ấy. Tôi có thể thấy điều đó đang đè nặng lên anh ấy và tôi muốn giúp đỡ.",2,Depression,0.19034068
Kể tên 3 loài thuộc họ cá mập.,3,Normal,0.22849204
Đó là một quan điểm hấp dẫn. Tôi đã không cân nhắc việc sắp xếp lại nó theo cách đó. Sẽ có sức mạnh hơn nếu tập trung vào việc nuôi dưỡng sự kết nối thay vì đắm chìm vào những trải nghiệm trong quá khứ.,1,Bipolar,0.20474629
"Vâng, tôi đã dành rất nhiều thời gian để suy ngẫm về nó và cố gắng hiểu mọi thứ. Một số ngày, tôi cảm thấy hào hứng với tương lai và khả năng có những khởi đầu mới, nhưng những ngày khác, tôi lại bị nỗi buồn tràn ngập và khó tập trung vào bất cứ điều gì khác.",5,Stress,0.20902644
"My husband and I had our first threesome recently. Everyone was drinking and he was on her more then me.    He and I talked about it afterwards and it made me feel better, and now I'm craving more of it. But before it gets close to happening I get this empty feeling. Why am I feeling this way?",2,Depression,0.19002284
Kể tên sáu quốc gia đông dân nhất ở châu Âu.,3,Normal,0.20312624
Tôi thích đi dạo giữa thiên nhiên và thực tập chánh niệm. Có lẽ tôi có thể bắt đầu kết hợp những hoạt động này trong giờ nghỉ trưa hoặc sau giờ làm việc để nạp lại năng lượng và giảm bớt căng thẳng.,4,Personality disorder,0.17922087
"Gần đây, tôi cảm thấy rất chán nản và tuyệt vọng vì điều đó đã ảnh hưởng đến mối quan hệ của chúng tôi. Tôi thấy mình cáu kỉnh và thu mình, và thật khó để tôi chia sẻ cảm xúc của mình với anh ấy. Giống như đám mây đen này đang bóp nghẹt kết nối của chúng tôi.",2,Depression,0.20919561
"Chà, đôi khi tôi cảm thấy tội lỗi khi theo đuổi ước mơ của mình vì nó chiếm quá nhiều thời gian và sức lực của tôi. Có cảm giác như tôi đang bỏ bê những lĩnh vực khác trong cuộc sống, như các mối quan hệ và trách nhiệm của mình. Tôi lo lắng rằng khi theo đuổi đam mê của mình, tôi đang lừa dối những người xung quanh, những người có thể cần tôi hơn.",6,Suicidal,0.18291107
Cảm ơn. Tôi đánh giá cao những lời tốt đẹp và sự hiểu biết của bạn. Tôi nghĩ rằng tôi đã sẵn sàng thực hiện bước đó để chữa lành và tìm kiếm sự trợ giúp từ chuyên gia. Sẽ không dễ dàng nhưng tôi sẵn sàng đầu tư vào bản thân và tương lai của mình. Tôi muốn tìm thấy ánh sáng ở cuối đường hầm tối tăm này.,6,Suicidal,0.18899325
Cảm ơn bạn một lần nữa. Lời nói của bạn có ý nghĩa rất lớn đối với tôi. Tôi thực sự đánh giá cao sự hỗ trợ và hướng dẫn của bạn. Tôi cảm thấy biết ơn khi có bạn là nhà trị liệu và người bạn của tôi. Nó giúp tôi tự tin đối mặt với những thử thách phía trước.,1,Bipolar,0.23864724
Gần đây tôi cảm thấy chán nản với một số người bạn của mình. Tôi có cảm giác như chúng tôi luôn tranh cãi và điều đó bắt đầu gây tổn hại cho tôi. Tôi cần đưa ra quyết định xem nên tiếp tục cố gắng hàn gắn những xung đột này hay bỏ qua.,0,Anxiety,0.21171206
My doctor seems to think I am in danger of having one. I neglected to ask how this was different than an episode. I have been formally diagnosed with bipolar type 1.,2,Depression,0.20078802
"Ờ thì, thật khó khăn vì chúng ta có quá nhiều kỷ niệm đẹp với nhau. Chúng ta đã chia sẻ những khoảnh khắc vui vẻ và yêu thương, thật khó để buông bỏ điều đó. Nhưng đồng thời, cũng có những lúc đau đớn và tổn thương. Điều đó trở nên không lành mạnh đối với cả hai chúng ta và chúng ta phải đưa ra quyết định khó khăn là chấm dứt.",6,Suicidal,0.19521354
"Tôi dường như không thể làm được điều gì đúng đắn. Mỗi lần tôi thử điều gì đó, mọi người đều thấy có lỗi với nó. Giống như tôi không bao giờ đủ tốt vậy.",1,Bipolar,0.18519142
"Cảm ơn. Sự hỗ trợ của bạn có nghĩa là cả thế giới đối với tôi. Tôi biết ơn vì có bạn là nhà trị liệu, hướng dẫn tôi vượt qua hành trình đầy thử thách này.",1,Bipolar,0.20554745
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Tôi muốn nói về điều gì đó mà tôi đang suy nghĩ gần đây. Đó là về tuổi thơ của tôi, nhưng trước khi đi sâu vào vấn đề đó, tôi chỉ muốn nói rằng tôi rất biết ơn vì có cơ hội được chia sẻ và khám phá những ký ức này với các bạn.",2,Depression,0.21721429
"Không, tôi chưa nghĩ về điều đó. Tôi đoán sẽ là một ý kiến ​​​​hay nếu nhận được lời khuyên chuyên nghiệp về những gì cơ thể tôi cần.",5,Stress,0.21274722
"I start counseling/therapy in a few days (I'm freaking out) but my main fear is that I'll cry and embarrass myself, is it something to worry about?",2,Depression,0.21711685
Tôi đoán nguyên nhân chính là nỗi sợ thất bại thường trực. Tôi cứ nghĩ về tất cả những sai lầm tôi đã mắc phải trong quá khứ và chúng đã dẫn tôi đến điểm này như thế nào. Tôi có cảm giác như mình đang mắc kẹt trong vòng xoáy thất vọng này và không thể thoát ra khỏi nó.,2,Depression,0.23210904
"Đúng, tôi luôn cố gắng ưu tiên hạnh phúc của anh ấy. Có lẽ tôi đã đánh mất chính mình trong quá trình này.",6,Suicidal,0.19022186
Chắc chắn rồi. Chứng nghiện đã trở thành rào cản trong việc hình thành những kết nối có ý nghĩa với người khác. Nó đã ảnh hưởng đến khả năng tin tưởng và giao tiếp cởi mở của tôi. Tôi liên tục lo lắng về việc chứng nghiện của mình có thể tác động tiêu cực như thế nào đến những người tôi quan tâm.,1,Bipolar,0.23900522
Gần đây tôi cảm thấy rất buồn về công việc của mình.,3,Normal,0.24895085
"Tất cả bắt đầu từ một sự hiểu lầm. Chúng tôi đang lên kế hoạch cho một kỳ nghỉ cuối tuần và tôi vô tình đặt phòng gấp đôi. Thay vì tỏ ra hiểu biết, họ lại đả kích tôi. Kể từ đó là hàng loạt những tranh cãi, lời lẽ gây tổn thương.",6,Suicidal,0.17447972
"Tôi đã nghĩ đến chuyện đó nhưng tôi lại lưỡng lự. Tôi cảm thấy mình có thể tự mình giải quyết việc này, nhưng sự thật là tôi đang gặp khó khăn. Tôi chỉ không biết bắt đầu từ đâu.",2,Depression,0.19370228
Tôi đoán không có hại gì khi cố gắng. Nó có thể đáng để thử nếu nó giúp chúng ta thoát khỏi vòng luẩn quẩn này.,3,Normal,0.20713365
Construct a 20 word sentence using only adjectives?,2,Depression,0.17873403
"Cảm ơn. Sự hướng dẫn và hiểu biết của bạn có ý nghĩa rất lớn đối với tôi. Tôi chắc chắn sẽ ghi nhớ lời khuyên của bạn và nỗ lực thực hiện những chiến lược đó. Tôi tin rằng với sự cống hiến và hỗ trợ, cuộc hôn nhân của tôi có thể vượt qua được những thời điểm căng thẳng này.",2,Depression,0.2510736
"Chà, bây giờ giấc mơ của tôi đã trở thành hiện thực, những nghi ngờ bắt đầu len lỏi vào. Tôi lo lắng liệu mình có thực sự đủ giỏi hay không, liệu bài viết của tôi có xứng đáng với cơ hội này hay không. Giống như tôi đã nâng cao kỳ vọng của chính mình và áp lực đang đè nặng lên tôi.",5,Stress,0.23278514
Tôi thích ý tưởng viết nhật ký về lòng biết ơn. Tập trung vào những điều tốt đẹp trong cuộc sống chắc chắn sẽ giúp tôi điều chỉnh lại quan điểm của mình và tìm thấy niềm vui ngay cả khi đau lòng. Tôi cũng sẽ nỗ lực có ý thức để đối xử tốt với bản thân và thừa nhận sức mạnh cũng như khả năng phục hồi của bản thân. Cảm ơn bạn vì những gợi ý có giá trị này.,5,Stress,0.17448236
  I'm struggling with low self-esteem and feel like I'm not good enough. ,4,Personality disorder,0.18300219
"
Cung cấp câu trả lời cho câu đố đã cho.: 

Con gì to và lông xù, có đôi cánh nhỏ và sống trong rừng?
",2,Depression,0.19572328
"Tôi chưa nghĩ về điều đó. Tuy nhiên, nghe có vẻ là một ý tưởng hay. Có lẽ nếu tôi tiếp cận những hoạt động đó với một góc nhìn mới, tôi có thể tạo ra những kỷ niệm mới và dần lấy lại cảm giác bình yên cho mình. Sẽ không dễ dàng gì, nhưng tôi sẵn sàng thử bất cứ điều gì có thể mang lại cho tôi niềm an ủi trong giai đoạn khó khăn này.",0,Anxiety,0.24001929
"Cảm ơn  vì đã tạo ra không gian an toàn này cho tôi. Tôi thực sự đánh giá cao nó. Một tình huống khiến tôi lo lắng là bắt đầu bất kỳ loại hoạt động tình dục nào. Tôi lo lắng về việc bị từ chối, bị đánh giá hoặc không thể thể hiện theo cách đáp ứng được mong đợi của đối tác. Ngoài ra, tôi thấy khó nói lên mong muốn và sở thích của mình vì sợ rằng chúng có thể bị bác bỏ hoặc chế giễu.",1,Bipolar,0.25970328
"Tôi nghĩ tôi sẽ viết cho bạn tôi một lá thư chân thành, bày tỏ cảm xúc và mối quan tâm của tôi về cuộc xung đột. Tôi muốn đảm bảo với họ rằng tôi coi trọng tình bạn của chúng ta và tôi sẵn sàng cùng nhau vượt qua những thử thách này. Tôi hy vọng rằng việc chia sẻ suy nghĩ của mình bằng văn bản sẽ tạo ra một không gian an toàn cho cuộc đối thoại cởi mở và trung thực giữa chúng ta.",2,Depression,0.20666294
"Vâng, tôi cho là có. Tôi luôn sợ bị từ chối, và cuộc xung đột với bạn bè của tôi chỉ càng củng cố thêm nỗi sợ hãi đó. Tôi thường xuyên lo lắng rằng nếu tôi nói ra những suy nghĩ và cảm xúc thật của mình, tôi sẽ bị những người thân thiết nhất từ ​​chối.",2,Depression,0.19577451
Cảm ơn sự hỗ trợ không ngừng nghỉ của bạn. Tôi cảm thấy một cảm giác mới mẻ của hy vọng và quyết tâm. Tôi sẽ liên hệ với các bạn cùng nhóm của mình và nói chuyện đó. Tôi nóng lòng muốn xem điều gì sẽ diễn ra.,2,Depression,0.19737215
"Cảm ơn. Chấp nhận bản thân là một hành trình dài và gian khổ đối với tôi. Tôi nhận ra rằng hạnh phúc và sự thỏa mãn chỉ có thể đến từ bên trong, nhưng tôi thường gặp khó khăn trong việc trân trọng và đánh giá cao bản thân mình. Đó là một cuộc chiến không ngừng giữa việc phấn đấu để đạt được sự hoàn hảo và học cách chấp nhận những sai sót và sự không hoàn hảo của mình.",2,Depression,0.22011271
"Đó là sự pha trộn giữa nỗi buồn tràn ngập và sự lo lắng sâu sắc. Tôi sợ rằng mình sẽ không bao giờ có thể đạt được những ước mơ đó hay tìm thấy hạnh phúc nữa. Tôi như bị mắc kẹt trong đường hầm tối tăm này, không thể nhìn thấy ánh sáng cuối cùng.",5,Stress,0.18276156
Mọi thứ vừa sụp đổ. Tôi không thể làm việc được với đối tác của mình và giờ tôi chỉ có một mình.,3,Normal,0.18105263
"Tôi lo lắng rằng nếu tôi cởi mở về sự lo lắng của mình, anh ấy có thể nghĩ rằng tôi quá đeo bám hoặc phản ứng thái quá. Tôi không muốn đẩy anh ấy ra, nhưng tôi cũng không thể kìm nén nỗi lo lắng này.",1,Bipolar,0.22135156
"Well, I guess it all started a while ago when I had my first sexual experience. It wasn't a positive one, and ever since then, I've been doubting myself and feeling anxious whenever I engage in any sexual activity.",6,Suicidal,0.16935602
