statement,predicted_label_id,predicted_status,confidence
Giải thích vì sao cách mạng Pháp có ý nghĩa quan trọng.,1,Bipolar,0.18992145
"I have been married for 11 years. Within the past 2 years we have drifted far apart. We coexist together but there is very little personal interest in each other. I often feel that my husband has ""friends"" at work that he is more emotional invested in than me. I feel very alone and just uncared for.  Is there anything I can do to feel reconnected?",3,Normal,0.17545135
"
Chỉnh sửa câu sau để sử dụng thể chủ động thay vì thể bị động.: 

Tác phẩm đã được hoàn thành bởi Mary
",1,Bipolar,0.18457893
"Cảm ơn. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Tôi nghĩ hiện tại, tôi đã chia sẻ những gì đang đè nặng lên mình và tôi hy vọng rằng liệu pháp trị liệu sẽ cung cấp những công cụ tôi cần để vượt qua thời điểm đầy thử thách này.",0,Anxiety,0.17852245
"Vâng, tôi đã làm vậy. Tôi bày tỏ rằng tôi quan tâm đến cô ấy nhiều như thế nào và tôi đầu tư như thế nào vào mối quan hệ của chúng tôi. Nhưng cô ấy giải thích rằng cô ấy coi trọng tình bạn của chúng tôi đến mức cô ấy không muốn mạo hiểm đánh mất nó khi theo đuổi một mối tình lãng mạn. Tôi hiểu quan điểm của cô ấy, nhưng nó vẫn rất đau lòng.",1,Bipolar,0.1908887
Nó khiến tôi cảm thấy đầy hy vọng. Ý nghĩ được gặp gỡ những người mới có cùng niềm yêu thích hội họa với tôi thật thú vị. Tôi tin rằng đó sẽ là một bước tích cực để chữa lành và tiếp tục cuộc sống của tôi sau mất mát này.,5,Stress,0.19376619
Thank you for reminding me of that. It's easy to forget to show ourselves kindness amidst the chaos within. Your guidance and gentle support mean a lot to me. I'll do my best to take these steps towards healing and incorporating new hobbies into my life.,2,Depression,0.18170016
"Họ chắc chắn đã định hình cách tiếp cận tình bạn của tôi. Tôi coi trọng tính xác thực và trân trọng những khoảnh khắc dễ bị tổn thương đi kèm với những mối liên hệ sâu sắc. Tôi cố gắng có mặt và chủ động lắng nghe, giống như Sarah đã làm với tôi. Ngoài ra, tôi nỗ lực tạo cơ hội vui chơi và phiêu lưu, giống như khoảng thời gian vui vẻ mà chúng ta đã có trong thời thơ ấu.",2,Depression,0.22255504
Hypothesize what the world will be like fifty years from now.?,3,Normal,0.17605683
"Tôi cũng nhận thấy rằng tôi gặp khó khăn trong việc thiết lập ranh giới với người khác, điều này khiến tôi cảm thấy choáng ngợp và bị lợi dụng. Tôi có xu hướng ưu tiên nhu cầu của người khác hơn nhu cầu của mình và điều đó khiến tôi kiệt sức về mặt cảm xúc. Tôi cần học cách khẳng định bản thân và chăm sóc sức khỏe của bản thân.",2,Depression,0.16713206
"Xin chào , hiện tại tôi đang cảm thấy rất lo lắng. Tôi vừa phát hiện ra rằng chị gái tôi đã lừa dối bạn đời của mình và điều đó đã gây ra rất nhiều căng thẳng trong gia đình chúng tôi. Tôi không biết phải làm gì và xử lý tình huống này như thế nào.",1,Bipolar,0.19511501
"Tôi tin rằng việc dễ bị tổn thương hơn và thể hiện cảm xúc của mình một cách trung thực là điều quan trọng. Tôi có xu hướng rút lui khi mọi thứ trở nên khó khăn nhưng điều đó chỉ dẫn đến hiểu lầm và khoảng cách. Tôi cần học cách truyền đạt nhu cầu của mình tốt hơn và tích cực lắng nghe đối tác của mình. Nó không dễ dàng, nhưng tôi sẵn sàng làm việc đó.",6,Suicidal,0.17122881
"Cảm ơn. Nó có ý nghĩa rất lớn để có sự hỗ trợ của bạn. Chà, nhận được sự giúp đỡ mang lại sự phấn khích vì điều đó có nghĩa là tôi có cơ hội cảm thấy tốt hơn. Tôi đã phải vật lộn với đám mây đen bao trùm mình quá lâu và ý nghĩ tìm được sự giải thoát thật thú vị. Nó cho tôi hy vọng về một tương lai tươi sáng hơn.",0,Anxiety,0.18953748
"Tôi muốn họ nhìn xa hơn bề ngoài. Tôi muốn họ nhìn thấy nỗi đau, sự đấu tranh và nỗ lực mà tôi đã cố gắng sinh hoạt mỗi ngày. Đôi khi tôi giỏi che giấu nó, nhưng phải trả giá. Tôi muốn họ nhìn thấy điểm yếu của tôi và gặp tôi ở nơi tôi đang ở chứ không phải ở nơi họ mong đợi.",2,Depression,0.21755727
"Chà, có vẻ như sự lo lắng của tôi có xu hướng xuất hiện khi tôi phải đối mặt với những quyết định quan trọng hoặc khi tôi bước ra khỏi vùng an toàn của mình. Tôi bắt đầu nghi ngờ bản thân và lo lắng về kết quả, mặc dù trước đây tôi đã thành công.",2,Depression,0.16314074
Tôi đã cố gắng đề cập đến vấn đề này nhưng họ luôn gạt bỏ những lo lắng của tôi. Có vẻ như họ quá chìm đắm trong sự tức giận của chính mình đến nỗi không thể nhận ra những lập luận của họ đang làm tổn thương tôi đến mức nào.,0,Anxiety,0.18327115
"Chắc chắn rồi. Một kỷ niệm nổi bật với tôi là cảnh hoàng hôn tuyệt đẹp mà tôi được chứng kiến ​​cùng người thân yêu của mình. Bất cứ khi nào tôi cảm thấy đau buồn tràn ngập, tôi lại nhắc nhở bản thân về khoảnh khắc đó, nó khiến tôi cảm thấy được sống và được kết nối như thế nào. Đó là lời nhắc nhở rằng ngay cả khi mất mát, vẫn có những khoảnh khắc đẹp đẽ và niềm vui được tìm thấy.",3,Normal,0.19924724
That sounds promising. I'm willing to try anything that can help me break free from this cycle of anxiety and self-doubt. It's time for me to reclaim my life and shed the constant worry that's been holding me back for far too long. The idea of reframing my thoughts and challenging the way I perceive myself and others is empowering. I'm ready to put in the work and discover a newfound sense of calmness and self-acceptance.,3,Normal,0.19109438
Tôi có một vài người bạn thân luôn ủng hộ tôi nhưng tôi đã xa cách họ vì tôi cảm thấy mình không xứng đáng với lòng tốt của họ. Có lẽ tôi nên liên hệ với họ và cho họ biết những gì tôi đang trải qua.,0,Anxiety,0.21558057
"Tôi từng thích chơi guitar và sáng tác nhạc, nhưng bây giờ tôi cảm thấy như mọi thứ âm nhạc đã phai nhạt dần. Tôi không thể tự mình nhặt cây đàn guitar lên được nữa.",3,Normal,0.19531295
Nghe thật tuyệt vời! Bây giờ tôi cảm thấy lạc quan hơn. Cảm ơn bạn đã giúp tôi vượt qua thời gian đầy thử thách này. Tôi rất hào hứng khi bắt tay vào hành trình khám phá bản thân này.,5,Stress,0.17904797
"Tôi không có một hệ thống hỗ trợ mạnh mẽ, nhưng tôi có một người bạn thân mà tôi có thể dựa vào. Họ đã nhận thấy cuộc đấu tranh của tôi và đề nghị hỗ trợ. Việc mở lòng với họ về sự phụ thuộc của tôi khiến tôi cảm thấy như trút được gánh nặng khỏi vai. Tôi biết ơn vì có người quan tâm.",0,Anxiety,0.17078939
"Tôi đoán nó đã diễn ra từ rất lâu mà tôi có thể nhớ được. Có cảm giác như tôi luôn đi trên vỏ trứng, sợ nói hoặc làm điều gì đó sẽ khiến chúng nổi giận.",2,Depression,0.21423297
"Nó chắc chắn ảnh hưởng đến tâm trạng và mức năng lượng của tôi. Tôi thấy mình lặp đi lặp lại tình huống đó trong tâm trí, cố gắng hiểu điều gì đã xảy ra và mọi thứ bắt đầu sáng tỏ từ đâu. Thật khó để tập trung vào bất cứ điều gì khác khi tâm trí tôi cứ quay trở lại với cuộc xung đột.",5,Stress,0.17045487
"Thực ra  cũng có những giây phút nhẹ nhõm và hạnh phúc. Kể từ khi ly hôn, tôi có cơ hội khám phá lại bản thân và theo đuổi sở thích của mình. Tôi đã kết nối lại với bạn bè và bắt đầu tập trung vào việc chăm sóc bản thân, điều này mang lại cho tôi niềm vui.",1,Bipolar,0.18903606
Cảm ơn. Sự hỗ trợ của bạn có ý nghĩa rất lớn đối với tôi. Tôi sẽ bắt đầu triển khai những chiến lược này và sẽ sớm liên hệ với người giám sát của mình để thảo luận về khối lượng công việc và mối quan tâm của tôi. Tôi cảm thấy tốt hơn khi biết rằng có những bước tôi có thể thực hiện để giảm bớt căng thẳng liên quan đến công việc.,2,Depression,0.18048045
"Không, điều đó bao gồm mọi thứ bây giờ. Cảm ơn bạn một lần nữa. Tôi đánh giá cao sự giúp đỡ và hướng dẫn của bạn.",1,Bipolar,0.18158957
"Xin chào , tôi muốn bắt đầu bằng cách nói rằng tôi biết ơn biết bao vì có cơ hội này để giải quyết cơn nghiện của mình và lấy lại quyền kiểm soát cuộc sống của mình.",6,Suicidal,0.18556714
Cảm ơn. Tôi rất biết ơn vì có bạn là người hướng dẫn tôi trong quá trình này. Tôi đã sẵn sàng dấn thân vào con đường hướng tới việc chữa lành và giành lại cuộc sống của mình khỏi sự lo lắng.,4,Personality disorder,0.16947953
"Hiện tại tôi cảm thấy rất lạc lõng và choáng ngợp. Thật khó để diễn tả hết cảm xúc hỗn loạn mà tôi đang trải qua. Gần đây tôi đã trải qua một cuộc chia tay và tôi không thể không chìm đắm trong nỗi đau đó. Nó giống như một đám mây nặng nề treo trên tôi, đè nặng tôi. Hơn hết, tất cả những gì tôi nghe được là những lời chỉ trích vang vọng trong tâm trí, nói với tôi rằng tôi chưa đủ tốt, rằng tôi đã làm sai. Tôi cần một số hướng dẫn về cách tiến về phía trước và tìm lại chính mình.",5,Stress,0.17045833
"Chà, có quá nhiều điều không chắc chắn về tương lai. Không biết cuộc sống sau ly hôn sẽ ra sao. Thật choáng ngợp và thật khó để tập trung vào bất cứ điều gì khác.",3,Normal,0.18679075
"Trách nhiệm chủ yếu là không làm tổn thương hay làm thất vọng những người tôi quan tâm. Tôi sợ nếu tôi nói hay làm điều gì sai, họ sẽ không tha thứ cho tôi hoặc không muốn ở bên tôi nữa. Tôi đoán tôi cảm thấy có trách nhiệm cho hạnh phúc của họ.",0,Anxiety,0.17552148
Tạo một câu chuyện về một nhóm bạn tham gia chuyến phiêu lưu,2,Depression,0.18533632
"Vâng, tôi thật may mắn khi có những người bạn và những người thân trong gia đình luôn ủng hộ, luôn ở bên cạnh tôi. Họ cung cấp một đôi tai lắng nghe và đưa ra lời khuyên có giá trị. Biết rằng tôi có sự hỗ trợ của họ mang lại cho tôi hy vọng và sức mạnh để vượt qua căng thẳng liên quan đến công việc.",1,Bipolar,0.17613725
"Cảm ơn sự thông cảm và hướng dẫn của bạn. Hiện tại, tôi nghĩ việc tập trung vào việc chăm sóc bản thân và xây dựng lại lòng tin là ưu tiên hàng đầu của mình. Tôi sẽ tiếp tục xử lý cảm xúc của mình và tìm cách điều hướng hành trình chữa lành này. Sự hỗ trợ của bạn có ý nghĩa rất lớn đối với tôi và tôi đánh giá cao việc bạn ở đây vì tôi.",2,Depression,0.17476529
"Tôi lo rằng nếu không có chất kích thích, tôi sẽ không thể đương đầu với những cảm xúc khó khăn. Tôi sợ phải ở một mình với những suy nghĩ của mình và không có cách nào thoát khỏi nỗi đau. Nó giống như một mạng lưới an toàn mà tôi đã quá phụ thuộc vào.",2,Depression,0.22365268
"Hành trình này, đã dạy tôi rất nhiều về sự kiên trì, kiên cường và sức mạnh của cộng đồng. Nó đã đẩy tôi vượt quá giới hạn của mình và cho tôi thấy rằng với quyết tâm không ngừng nghỉ, ước mơ có thể trở thành hiện thực. Trải nghiệm này đã giúp tôi phát triển cá nhân, khơi dậy niềm đam mê tạo ra sự khác biệt và củng cố tầm quan trọng của sự hỗ trợ của gia đình.",5,Stress,0.19975819
"Tôi thực sự muốn làm việc về việc yêu bản thân và chăm sóc bản thân. Tôi đã bỏ bê bản thân trong suốt cuộc hôn nhân và giờ tôi muốn ưu tiên những nhu cầu của bản thân. Tôi cũng muốn bao quanh mình là những người có ảnh hưởng tích cực, những người cùng chí hướng, những người truyền cảm hứng và hỗ trợ tôi.",1,Bipolar,0.1813611
"Tôi thực sự hối hận và đang trong trạng thái hoảng loạn lúc này. Trái tim tôi tan vỡ, và tôi không biết làm thế nào để chữa lành.",0,Anxiety,0.21089117
Chưa đâu. Tôi đã do dự khi đề cập đến vấn đề này vì tôi không muốn bị coi là yếu đuối hoặc không có năng lực. Nhưng tôi biết rằng tìm kiếm lời khuyên chuyên nghiệp có lẽ là cách hành động tốt nhất vào thời điểm này.,2,Depression,0.21053714
"Bạn nói đúng, tôi không nên để nỗi sợ hãi ngăn cản mình cố gắng hàn gắn mọi thứ. Tôi sẽ liên hệ với anh ấy và bày tỏ cảm xúc của mình một cách trung thực, không chỉ trích.",0,Anxiety,0.19881485
Gần đây tôi cảm thấy thực sự không vui và có lỗi về mọi thứ.,3,Normal,0.20995198
"Cảm ơn. Một điều tôi muốn cải thiện là bày tỏ cảm xúc của mình rõ ràng hơn thay vì để nỗi lo lắng lấn át. Tôi muốn có thể nói với cô ấy những lo lắng của mình một cách bình tĩnh và tránh vội kết luận. Ngoài ra, tôi muốn tạo một không gian an toàn để cô ấy bày tỏ suy nghĩ của mình mà không sợ bị phán xét.",2,Depression,0.21688147
"Nó có nghĩa là tất cả mọi thứ với tôi. Âm nhạc luôn là cách tôi thể hiện bản thân. Đó là nơi tôi tìm thấy niềm an ủi, niềm vui và mục đích. Nhưng gần đây, việc giữ hy vọng đó càng khó hơn. Cảm giác như cuộc sống cứ cản trở và tôi sắp hết thời gian.",0,Anxiety,0.16635828
Không phải lúc này. Tôi nghĩ bài tập này sẽ hữu ích. Tôi sẽ nỗ lực có ý thức để tử tế hơn với bản thân và thừa nhận điểm mạnh của mình. Cảm ơn bạn đã hướng dẫn tôi thông qua điều này.,2,Depression,0.18185723
"Bạn nói đúng. Công việc của tôi không chỉ là phương tiện để tôi đạt được mục đích. Đó là nguồn gốc của niềm tự hào và thành tựu. Tôi luôn phấn đấu để trở nên xuất sắc trong sự nghiệp của mình và tôi đã làm việc chăm chỉ để khẳng định bản thân một cách chuyên nghiệp. Nó trở thành một phần cốt lõi trong danh tính của tôi và bất kỳ mối đe dọa nào được nhận thấy đối với danh tính đó, bao gồm cả các vấn đề sức khỏe, đều khiến tôi phải phòng thủ.",2,Depression,0.20644285
