statement,predicted_label_id,predicted_status,confidence
"Có lẽ nếu tôi bày tỏ tầm quan trọng của những giấc mơ đối với tôi và việc chúng ảnh hưởng đến tôi như thế nào, họ sẽ hiểu. Nó đáng để thử, mặc dù chỉ nghĩ về nó thôi cũng khiến tôi lo lắng.",6,Suicidal,0.25556508
"Này , hôm nay tôi cảm thấy thực sự lo lắng. Tôi đã phải vật lộn với cơn nghiện một thời gian và đôi khi cảm thấy như không có lối thoát. Nhưng bất chấp mọi thất bại, tôi vẫn hy vọng rằng mình có thể vượt qua được điều này.",0,Anxiety,0.23516876
"Nỗi buồn... Nó thật quá sức chịu đựng. Đôi khi tôi cảm thấy như nó khiến tôi nghẹt thở. Và sự cô đơn, nó không thể chịu nổi. Tôi nhớ có ai đó để chia sẻ cuộc sống của tôi.",0,Anxiety,0.2462957
"I think my fear of failure is a major obstacle. What if I start digging into my past, only to realize that I can't handle the pain or make any significant changes? It feels overwhelming just thinking about it.",2,Depression,0.17808653
"Nỗi đau bắt nguồn từ sự kết thúc bất ngờ và bất ngờ. Một ngày nọ, cô ấy ở bên cạnh tôi, và ngày hôm sau, cô ấy lại ra đi mà không một lời giải thích. Thật khó để hiểu được.",3,Normal,0.17747827
"Chà, đôi khi tôi sẽ tắm nước nóng hoặc nghe nhạc êm dịu, nhưng không phải lúc nào cũng có tác dụng. Bạn có đề nghị nào không?",0,Anxiety,0.20220715
"Đúng vậy, khi chúng ta tranh luận, nó trở thành một vòng đổ lỗi hơn là một cuộc trò chuyện hữu ích. Chúng ta trở nên phòng thủ và ngừng lắng nghe quan điểm của nhau.",0,Anxiety,0.212157
"Well, I haven't been performing as well as I used to at work. I feel like I've let down my colleagues and myself. It's been hard to stay motivated.",2,Depression,0.2057826
"
Đề xuất một bộ phim phù hợp với thể loại và thập kỷ nhất định.: 

Hài kịch, thập niên 1980
",0,Anxiety,0.20235448
"Tôi nghĩ điều quan trọng đối với tôi là phải kiên nhẫn với bản thân trong suốt quá trình này. Việc xây dựng tình bạn mới không phải chuyện một sớm một chiều và điều quan trọng là tôi phải cho bản thân thời gian và không gian để phát triển và học hỏi từ những trải nghiệm này. Rome không được xây dựng trong một ngày, phải không?",0,Anxiety,0.17568515
Explain the four essential features of object-oriented programming.?,0,Anxiety,0.20065844
"Tôi cho rằng tôi có thể bắt đầu bằng cách quyết đoán và thành thật hơn về cảm xúc của mình. Thay vì né tránh xung đột, tôi có thể cố gắng giải quyết chúng một cách bình tĩnh và tôn trọng. Tất nhiên, điều đó không hề dễ dàng nhưng nó có thể giúp tạo nền tảng vững chắc hơn cho tình bạn của tôi.",0,Anxiety,0.22324908
"Thành thật mà nói, đó là một chuyến tàu lượn siêu tốc của cảm xúc. Lúc đầu tôi phủ nhận, hy vọng họ sẽ thay đổi quyết định. Nhưng ngày càng trôi qua, nó càng tác động mạnh hơn đến tôi. Tôi bắt đầu đặt câu hỏi điều gì đã xảy ra và liệu tôi có thể làm gì khác đi không.",0,Anxiety,0.2278018
Generate a user interface for an online shopping app.?,4,Personality disorder,0.17553039
"I can trace these beliefs back to my childhood. Growing up, I was often compared to my high-achieving siblings, which made me feel inadequate. Additionally, I experienced a few instances of bullying that further reinforced my negative self-image. I've carried these wounds with me all my life.",5,Stress,0.16731156
"Xin chào , tôi cảm thấy nhẹ nhõm khi cuối cùng cũng được ở đây. Gần đây tôi đang phải đối mặt với cảm giác lệ thuộc quá mức này và nó thực sự rất khó khăn.",2,Depression,0.18060854
"Chỉ là kể từ khi tôi mất đi người bạn thân nhất của mình, mọi thứ đều trống rỗng. Trường học từng là nơi tràn ngập tiếng cười và niềm vui nhưng giờ đây nó chỉ như lời nhắc nhở về những gì tôi đã đánh mất.",6,Suicidal,0.20673203
"Thank you. You've described it perfectly. We used to be such a tight-knit group, but lately, we've been clashing more and more. It's come to the point where it feels like I can't rely on them anymore, and it hurts deeply. I'm not sure how to mend these broken bonds.",2,Depression,0.19329853
"Tôi phát hiện ra điều này khi một trong những người bạn chung của chúng tôi vô tình đề cập đến nó trong một cuộc trò chuyện. Nó khiến tôi cảm thấy bị loại trừ và không quan trọng. Tôi bắt đầu nghi ngờ tình bạn của chúng tôi, tự hỏi liệu họ có thực sự coi trọng tôi như một người bạn hay không.",0,Anxiety,0.20329957
"Vâng tôi có. Tôi bắt đầu tập trung hơn vào các hoạt động mang lại cho tôi niềm vui, như vẽ tranh và dành thời gian cho thiên nhiên. Chúng giúp tôi chuyển sự tập trung ra khỏi vấn đề sức khỏe của mình và chuyển sang tư duy tích cực hơn. Nhưng đôi khi, tôi vẫn có cảm giác như giấc mơ của mình đang dần trôi đi.",0,Anxiety,0.2249565
"Đúng, tôi đã từng thử cách tiếp cận đó trước đây, nhưng tôi thường gặp khó khăn trong việc bám sát kế hoạch của mình. Ban đầu nó rất hữu ích nhưng sau đó lại nảy sinh những vấn đề không mong muốn và kế hoạch của tôi không đi đúng hướng. Làm cách nào để tôi có thể tổ chức và thích ứng tốt hơn khi đối mặt với những thách thức này?",3,Normal,0.21121
"Tôi tin rằng việc tạo ra một không gian an toàn bắt đầu bằng việc nuôi dưỡng các phương pháp tự chăm sóc bản thân. Tham gia vào các hoạt động thúc đẩy lòng yêu bản thân, như thiền hoặc viết nhật ký, có thể giúp tôi điều chỉnh nhu cầu và mong muốn của bản thân. Ngoài ra, liệu pháp trị liệu có thể cung cấp một lối thoát hỗ trợ để khám phá sâu hơn những cảm xúc nhiều tầng lớp mà nỗi đau buồn đã đan xen với tình dục của tôi.",0,Anxiety,0.2227908
"Này , tôi hy vọng bạn vẫn ổn. Tôi muốn nói về điều gì đó khiến tôi bận tâm gần đây. Tôi cảm thấy vừa tức giận vừa hoảng sợ, và tôi không biết phải giải quyết nó như thế nào.",5,Stress,0.17517531
Tôi nghĩ điều cần thiết là phải nhớ rằng công việc chỉ là một khía cạnh trong cuộc sống của tôi. Tôi không muốn nó tiêu tốn hết năng lượng và hạnh phúc của tôi.,2,Depression,0.18871711
  I'm having trouble with my teenage son. He's been acting out and getting into trouble at school. ,5,Stress,0.19696972
I have always wanted to have a transition from male to female for some time now.  This issue has persisted for 10 years already but I don't know where to start.  I do not have the soundest information either.,2,Depression,0.21095121
"I just wanted to say that I feel so relieved to be here in therapy. For the longest time, I've felt this overwhelming sense of isolation, like no one could understand the pain I've been going through.",2,Depression,0.18125269
"I'm feeling really discouraged today. I've been going through a heartbreak, and it's been a constant struggle to find hope amidst the overwhelming sense of loss.",5,Stress,0.18522766
"I just had the most peaceful dream last night, but it left me feeling a mix of anxiety and betrayal. Can we talk about that?",2,Depression,0.16540238
Tôi nghĩ tôi cũng có thể liên lạc với những người bạn khác của mình thường xuyên hơn. Đôi khi tôi có xu hướng tập trung quá nhiều vào một người và đã đến lúc phải nuôi dưỡng tất cả tình bạn của mình. Có lẽ tôi thậm chí có thể tham gia một câu lạc bộ hoặc nhóm nơi tôi có thể gặp gỡ những người mới có cùng sở thích.,0,Anxiety,0.23603815
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Tôi muốn nói về cuộc đấu tranh hiện tại của tôi với xung đột trong tình bạn của mình. Tôi muốn tìm cách duy trì các mối quan hệ hạnh phúc và lành mạnh thông qua giao tiếp hiệu quả.",0,Anxiety,0.21385173
"Tôi đã cố gắng đánh lạc hướng bản thân, tìm kiếm những điều giúp tâm trí tôi thoát khỏi nỗi đau. Nhưng vào cuối ngày, nó luôn quay trở lại. Có lẽ tôi cần dành nhiều thời gian hơn để ngồi lại với cảm xúc của mình và thực sự cảm nhận được chúng, ngay cả khi điều đó không thoải mái.",0,Anxiety,0.21836899
"Thành thật mà nói, nó thật khó khăn. Tôi cố gắng ở bên cô ấy nhiều nhất có thể, nhưng điều đó khiến tôi kiệt sức. Tôi thấy mình liên tục nghiên cứu các triệu chứng của cô ấy, tìm kiếm câu trả lời trên mạng, nhưng điều đó chỉ khiến tôi thêm lo lắng. Tôi cảm thấy như mình đang ở trên một chuyến tàu lượn siêu tốc không bao giờ kết thúc của sự lo lắng và bất an.",0,Anxiety,0.2308746
"Cảm ơn bạn đã nhắc nhở tôi phải tử tế với chính mình. Để luôn có động lực và trách nhiệm, tôi có thể thiết lập một hệ thống hỗ trợ xung quanh mình. Tôi có thể chia sẻ mục tiêu của mình với hôn thê và chúng tôi có thể khuyến khích và hỗ trợ lẫn nhau trên hành trình này. Ngoài ra, tôi cũng có thể đặt ra những kỳ vọng thực tế và tự thưởng cho mình sau mỗi cột mốc đạt được.",0,Anxiety,0.20671302
Thank you for your understanding. I would appreciate some guidance on how to heal and move forward from this heartbreak. I want to use this time to discover more about myself and build a stronger foundation for future relationships. Do you have any suggestions on where to start?,2,Depression,0.17953609
"Nghĩ lại, tôi đã có một khoảng thời gian khó khăn trong thời niên thiếu. Tôi thường bị bạn bè từ chối và cảm thấy bị bỏ rơi. Nó khiến tôi nghi ngờ về sự xứng đáng của tình yêu và sự chấp nhận.",0,Anxiety,0.23659927
Đã có một vài khoảnh khắc trong cuộc đời tôi thực sự ảnh hưởng đến lòng tự trọng của tôi. Tôi nhớ mình bị bắt nạt ở trường. Bọn trẻ sẽ chế nhạo ngoại hình của tôi và coi thường khả năng của tôi. Nó khiến tôi cảm thấy mình nhỏ bé và tầm thường. Dù đã xảy ra nhiều năm trước nhưng những cảm xúc đó vẫn còn đọng lại trong tôi đến tận bây giờ.,0,Anxiety,0.21046776
Tôi chưa nghĩ về nó theo cách đó. Có lẽ chia mọi thứ thành các bước nhỏ hơn sẽ dễ quản lý hơn.,3,Normal,0.22193165
Tôi nghĩ rằng nó sẽ mất một thời gian và sự kiên nhẫn. Tôi cần phải nhắc nhở bản thân tại sao tôi lại thích nó đến vậy và cho phép bản thân khám phá mà không phán xét.,0,Anxiety,0.21542892
"Có lẽ chúng ta có thể dành nhiều thời gian hơn để làm những việc mà cả hai đều thích, như đi dạo hoặc xem phim cùng nhau. Nó có thể tạo ra nhiều cơ hội hơn cho sự tương tác tích cực.",0,Anxiety,0.20240077
Đã có một vài trường hợp những người mà tôi coi là bạn thân lại phản bội lòng tin của tôi. Họ chia sẻ bí mật của tôi hoặc tung tin đồn sau lưng tôi. Nó thực sự làm lung lay niềm tin của tôi vào người khác và khiến tôi đặt câu hỏi về phán đoán của chính mình trong việc lựa chọn bạn bè.,0,Anxiety,0.22118439
Cảm ơn. Tôi rất vui vì đã tìm thấy thứ gì đó sau nhiều tháng tìm kiếm. Tôi đoán tôi rất hào hứng với cơ hội học hỏi và phát triển nghề nghiệp.,0,Anxiety,0.18206601
Đó là một gợi ý tuyệt vời. Tôi chắc chắn sẽ xem xét các ứng dụng đó. Cảm ơn. Tôi đánh giá cao sự hướng dẫn của bạn.,0,Anxiety,0.17886956
"I just went through a really sad breakup, but I am surprisingly feeling a sense of success.",2,Depression,0.18720613
"Chắc chắn rồi. Có cảm giác như bố mẹ tôi thường xuyên tranh cãi về tiền bạc. Họ đấu tranh về cách tiêu tiền, cách tiết kiệm và dường như chuyện đó không bao giờ kết thúc. Mọi chuyện đã đến mức tôi thậm chí không muốn nhắc đến chủ đề tiền bạc vì tôi biết nó sẽ dẫn đến tranh cãi.",1,Bipolar,0.18666598
"Tôi chắc chắn sẽ ghi nhớ điều đó. Việc cởi mở về cảm xúc của mình và sử dụng câu nói ""Tôi"" có thể tạo ra không gian an toàn hơn cho cuộc trò chuyện. Tôi chỉ hy vọng cô ấy sẽ hiểu và tiếp thu những gì tôi nói.",0,Anxiety,0.23454767
Tôi tin rằng họ sẽ hiểu và ủng hộ. Họ luôn ở đó vì tôi và tôi biết ơn vì điều đó.,0,Anxiety,0.21433796
Tôi sợ ở một mình và không tìm được tình yêu nữa. Thật khó để tưởng tượng cuộc sống của tôi mà không có bạn đời cũ. Trong lòng tôi có một khoảng trống rất lớn và tôi lo rằng nó sẽ không bao giờ được lấp đầy.,6,Suicidal,0.19850338
"Nó đã được xây dựng dần dần trong vài tháng qua. Tôi nghĩ ban đầu sự căng thẳng gia tăng từ công việc và trách nhiệm tài chính đã gây ra điều đó, nhưng bây giờ tôi có cảm giác như nó đã xâm chiếm mọi khía cạnh trong cuộc sống của tôi. Mỗi quyết định nhỏ đều khiến tôi cảm thấy choáng ngợp và tôi luôn nghi ngờ bản thân. Như thể có một trận chiến liên miên đang diễn ra trong tôi và tôi không thể tìm thấy sự bình yên.",3,Normal,0.17426768
"I've reached out for professional help. I've started attending therapy sessions regularly, and I've joined a support group. Sharing my experiences and connecting with others who understand what I'm going through has been uplifting. I'm excited to continue this journey towards recovery.",2,Depression,0.15259837
"Thật không dễ dàng chút nào. Đã có những ngày tôi cảm thấy thất bại, tự hỏi liệu có đáng để tiếp tục theo đuổi ước mơ của mình hay không. Tuy nhiên, tôi đã tìm được những tia hy vọng nhỏ nhoi trong sự hỗ trợ của những người thân yêu và sức mạnh mà tôi có được từ bên trong. Việc duy trì tư duy tích cực đòi hỏi nỗ lực không ngừng, nhưng tôi tin rằng điều đó rất quan trọng đối với sức khỏe tổng thể của tôi.",0,Anxiety,0.241784
"Tôi nghĩ họ cảm thấy bị bỏ rơi và bị bỏ qua. Nỗi ám ảnh về việc có được công việc này đã tiêu tốn thời gian và sức lực của tôi, khiến tôi không có nhiều chỗ cho những kết nối có ý nghĩa. Thật đau đớn khi nhận ra mình đã xa cách những người quan tâm đến mình đến mức nào.",0,Anxiety,0.21117088
Cảm ơn. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Tôi cảm thấy thật vui khi có một người thực sự quan tâm đến sức khỏe của tôi lúc này. Tôi lo lắng nhưng hy vọng liệu pháp đó sẽ giúp tôi vượt qua hành trình khó khăn này.,0,Anxiety,0.22977512
"Vâng, chẳng hạn, gần đây chúng tôi có bất đồng về việc gửi con đi học ở đâu. Vợ tôi tin rằng trường công truyền thống là tốt nhất, trong khi tôi thực sự tin tưởng vào lợi ích của việc học tại nhà.",6,Suicidal,0.19326238
"Cảm ơn. Tôi thực sự đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Tôi cảm thấy có nhiều cảm hứng và động lực hơn để bắt tay vào hành trình xác định lại thành công và tìm kiếm sự thỏa mãn lớn hơn. Tôi tin rằng bằng cách tích hợp các giá trị của mình và tập trung vào thời điểm hiện tại, tôi có thể vượt qua những phiền nhiễu này và biến ước mơ của mình thành hiện thực.",0,Anxiety,0.23948489
"Tôi luôn thích viết lách. Có lẽ tôi có thể bắt đầu viết nhật ký, ghi lại những suy nghĩ và cảm xúc của mình, thậm chí khám phá việc viết sáng tạo như một cách để thể hiện bản thân. Viết lách luôn có tác dụng chữa bệnh đối với tôi và nó có thể là một lối thoát tuyệt vời để chữa lành vết thương.",0,Anxiety,0.26600012
Tôi đồng ý. Chúng ta cần tạo ra một không gian nơi cả hai chúng ta đều cảm thấy được lắng nghe và có giá trị. Điều cần thiết là tiếp cận những cuộc trò chuyện này với sự đồng cảm và sẵn sàng thực sự hiểu quan điểm của nhau.,0,Anxiety,0.18611676
Gần đây tôi cảm thấy ghen tị và thường xuyên chỉ trích bản thân.,2,Depression,0.1892977
"Xin chào , tôi hy vọng hôm nay bạn làm tốt. Gần đây tôi cảm thấy thực sự choáng ngợp và có điều gì đó khiến tôi bận tâm suốt thời gian qua. Tôi cảm thấy xấu hổ và tôi cần ai đó để nói chuyện về điều đó.",1,Bipolar,0.17477319
Chúng tôi đã có một vài tranh cãi về vấn đề này nhưng dường như nó không bao giờ thay đổi được điều gì. Cô ấy nói tôi quá nhạy cảm và cần phải cứng rắn hơn. Nhưng thật khó khăn khi tôi liên tục cảm thấy mình phải tự vệ.,2,Depression,0.17550784
"Tôi đã nghĩ đến việc vẽ tranh, học chơi ghi-ta hoặc thậm chí bắt đầu xây dựng một khu vườn nhỏ. Nhưng mỗi khi tôi gần bắt đầu một việc gì đó, những nghi ngờ và bất an lại len lỏi vào, và cuối cùng tôi lại cảm thấy bế tắc.",0,Anxiety,0.24884745
"Tôi chắc chắn sẽ cố gắng hết sức. Đối với tôi, điều quan trọng là phải nỗ lực xây dựng lại mối quan hệ với đối tác của mình. Tôi không muốn chứng trầm cảm của mình tiếp tục gây căng thẳng trong mối quan hệ của chúng tôi.",6,Suicidal,0.26989883
", nó đã cho phép tôi nhìn cuộc sống qua một lăng kính khác - một lăng kính tràn ngập lòng biết ơn, tình yêu và sự chấp nhận. Bằng cách trau dồi ý thức tự nhận thức tốt hơn thông qua yoga Mật tông, tôi đã hiểu sâu hơn về mong muốn, ranh giới và nhu cầu của bản thân. Ngược lại, điều này đã cho phép tôi xây dựng những kết nối chân thực và trọn vẹn hơn với những người khác. Nó đã giúp tôi tiếp cận các mối quan hệ bằng sự đồng cảm, nuôi dưỡng cảm giác thân mật sâu sắc hơn và tạo ra không gian cho sự dễ bị tổn thương và phát triển. Nhìn chung, nó đã thay đổi quan điểm của tôi về cuộc sống và mang lại cảm giác bình tĩnh và mãn nguyện sâu sắc.",0,Anxiety,0.2126784
Tôi nghĩ nó chủ yếu nằm trong học thuật của tôi. Tôi luôn đứng đầu lớp và tôi cảm thấy mình cần phải liên tục duy trì mức thành tích đó. Đó là rất nhiều áp lực.,0,Anxiety,0.19880778
Tạo danh sách các câu hỏi có thể được sử dụng để đánh giá mô hình học máy.,1,Bipolar,0.19592914
"It's definitely challenging. My mind races with possibilities, and I find myself daydreaming about a future with her. To manage my excitement and anxiety, I've been channeling my energy into creative outlets like writing, painting, and exercise. It helps me stay grounded and focus on self-care while waiting for our decision.",2,Depression,0.16729352
"Tôi dự định sẽ ngồi lại với gia đình và bình tĩnh bày tỏ cảm xúc cũng như mối quan tâm của mình. Tôi muốn khuyến khích họ chia sẻ cảm xúc và suy nghĩ của mình mà không phán xét. Sau đó, chúng ta có thể làm việc cùng nhau để tìm ra điểm chung và thiết lập những cách tương tác mới với nhau.",6,Suicidal,0.18812029
"Chúng tôi đã đề cập đến nó một cách ngắn gọn, nhưng nó luôn luôn trôi qua. Chúng tôi không bao giờ ngồi xuống và có một cuộc trò chuyện thực sự về nó. Tôi nghĩ cả hai chúng tôi đều sợ phải đối mặt trực tiếp với vấn đề này.",0,Anxiety,0.24316974
Nghe có vẻ hợp lý. Tôi có thể thấy việc thực hiện những bước nhỏ có thể dần dần xây dựng sự tự tin của tôi như thế nào. Tôi cảm thấy bớt choáng ngợp hơn khi nghĩ về nó theo cách đó.,0,Anxiety,0.20744465
"
Trình bày định nghĩa của thuật ngữ “quy luật cung cầu”.: 

không có đầu vào
",0,Anxiety,0.22933051
Hôm nay tôi đến trị liệu vì cảm thấy thật sự bất an về hoàn cảnh gia đình mình. Có rất nhiều xung đột đang diễn ra và tôi thấy mình phải phụ thuộc vào họ vì hạnh phúc của chính mình. Thật mệt mỏi.,0,Anxiety,0.20237802
